ob_variant_label,ob_side,ob_source_mode,ob_source_idx,ob_source_ts,ob_source_freeze_idx,ob_source_freeze_ts,ob_parent_bos_idx,ob_parent_displacement_idx,ob_activation_idx,ob_activation_ts,ob_source_to_activation_lag_bars,ob_parent_break_to_activation_lag_bars,ob_geometry_mode,ob_zone_low,ob_zone_high,ob_zone_height_atr,ob_source_body_frac,ob_source_range_frac,ob_prebreak_context_span_bars,ob_source_selection_reason,ob_source_tiebreak_reason
baseline_current_live,-1,single_candle,4370,2016-10-06 06:00:00+00:00,4370,2016-10-06 06:00:00+00:00,4371,4371,4371,2016-10-06 10:00:00+00:00,1,0,body_to_extreme,1265.323,1268.058,0.39169396344324237,0.4855000986387911,0.6518775720164501,5,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,4477,2016-10-31 10:00:00+00:00,4477,2016-10-31 10:00:00+00:00,4482,4482,4482,2016-11-01 06:00:00+00:00,5,0,body_to_extreme,1270.855,1273.923,0.6349040678502849,0.1630957586357856,0.4647429384271621,8,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,4530,2016-11-11 03:00:00+00:00,4530,2016-11-11 03:00:00+00:00,4532,4532,4532,2016-11-11 11:00:00+00:00,2,0,body_to_extreme,1259.626,1264.788,0.3632984701114431,0.4012451171875039,0.5647707687004444,3,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,4577,2016-11-22 23:00:00+00:00,4577,2016-11-22 23:00:00+00:00,4580,4580,4580,2016-11-23 11:00:00+00:00,3,0,body_to_extreme,1212.637,1214.931,0.3011309614286996,0.8307579102281002,0.30433322136379604,5,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,4728,2016-12-29 11:00:00+00:00,4728,2016-12-29 11:00:00+00:00,4729,4729,4729,2016-12-29 15:00:00+00:00,1,0,body_to_extreme,1144.257,1146.798,0.5025171232015823,0.3623585875900057,0.4954985561406394,3,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,4778,2017-01-11 19:00:00+00:00,4778,2017-01-11 19:00:00+00:00,4780,4780,4780,2017-01-12 03:00:00+00:00,2,0,body_to_extreme,1189.385,1194.945,0.7988056040261802,0.5573170731707285,0.3041120022252053,3,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,4810,2017-01-19 07:00:00+00:00,4810,2017-01-19 07:00:00+00:00,4811,4811,4811,2017-01-19 11:00:00+00:00,1,0,body_to_extreme,1201.964,1205.721,0.5970691174001468,0.07480211081794363,0.9224777899476496,3,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,4816,2017-01-20 07:00:00+00:00,4816,2017-01-20 07:00:00+00:00,4820,4820,4820,2017-01-22 23:00:00+00:00,4,0,body_to_extreme,1198.529,1207.719,1.3454732436353867,0.7561346775727719,0.6416061512174244,4,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,4893,2017-02-08 03:00:00+00:00,4893,2017-02-08 03:00:00+00:00,4894,4894,4894,2017-02-08 07:00:00+00:00,1,0,body_to_extreme,1230.87,1234.688,0.7172743472268309,0.8182219280829373,0.7709183673469763,4,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,4946,2017-02-21 03:00:00+00:00,4946,2017-02-21 03:00:00+00:00,4947,4947,4947,2017-02-21 07:00:00+00:00,1,0,body_to_extreme,1234.007,1234.864,0.1956008915932171,0.35442514474769576,0.3195031712473739,7,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,4958,2017-02-23 03:00:00+00:00,4958,2017-02-23 03:00:00+00:00,4960,4960,4960,2017-02-23 11:00:00+00:00,2,0,body_to_extreme,1235.618,1236.744,0.22787332010589142,0.1505229649840351,0.22118286059143707,6,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,5005,2017-03-06 23:00:00+00:00,5005,2017-03-06 23:00:00+00:00,5008,5008,5008,2017-03-07 11:00:00+00:00,3,0,body_to_extreme,1225.187,1227.103,0.36142415795016963,0.2193152454780641,0.23279945860591086,8,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,5011,2017-03-07 23:00:00+00:00,5011,2017-03-07 23:00:00+00:00,5013,5013,5013,2017-03-08 07:00:00+00:00,2,0,body_to_extreme,1215.529,1218.512,0.6208582378189854,0.442636072572061,0.8449053201082312,3,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,5060,2017-03-17 18:00:00+00:00,5060,2017-03-17 18:00:00+00:00,5062,5062,5062,2017-03-19 22:00:00+00:00,2,0,body_to_extreme,1228.431,1229.56,0.2488151574276212,0.4035493827159653,0.17947652679684925,8,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,5147,2017-04-06 18:00:00+00:00,5147,2017-04-06 18:00:00+00:00,5148,5148,5148,2017-04-06 22:00:00+00:00,1,0,body_to_extreme,1251.053,1253.077,0.3910106678906687,0.7366600790514173,0.21819749892193538,6,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,5171,2017-04-12 14:00:00+00:00,5171,2017-04-12 14:00:00+00:00,5172,5172,5172,2017-04-12 18:00:00+00:00,1,0,body_to_extreme,1272.483,1276.297,0.6877542454826363,0.26861213235295783,0.5337912424874376,5,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,5312,2017-05-16 06:00:00+00:00,5312,2017-05-16 06:00:00+00:00,5313,5313,5313,2017-05-16 10:00:00+00:00,1,0,body_to_extreme,1233.286,1235.27,0.5025779128686596,0.6429258902791285,0.26357179096904754,6,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,5323,2017-05-18 02:00:00+00:00,5323,2017-05-18 02:00:00+00:00,5324,5324,5324,2017-05-18 06:00:00+00:00,1,0,body_to_extreme,1255.654,1260.285,0.8207987597616256,0.7428153921091033,0.8222963951936045,3,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,5370,2017-05-29 14:00:00+00:00,5370,2017-05-29 14:00:00+00:00,5372,5372,5372,2017-05-29 22:00:00+00:00,2,0,body_to_extreme,1266.104,1267.366,0.35627388164590995,0.4495980210266582,0.39362220058422165,8,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,5401,2017-06-05 14:00:00+00:00,5401,2017-06-05 14:00:00+00:00,5403,5403,5403,2017-06-05 22:00:00+00:00,2,0,body_to_extreme,1277.666,1281.101,0.8329404751969905,0.52514751334649,0.621333798882669,3,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,5414,2017-06-07 18:00:00+00:00,5414,2017-06-07 18:00:00+00:00,5418,5418,5418,2017-06-08 10:00:00+00:00,4,0,body_to_extreme,1283.194,1287.34,0.7628043618586668,0.9160499537465675,0.38295987955007216,5,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,5423,2017-06-09 06:00:00+00:00,5423,2017-06-09 06:00:00+00:00,5424,5424,5424,2017-06-09 10:00:00+00:00,1,0,body_to_extreme,1272.499,1275.102,0.45218462973533624,0.5560176761112314,0.2646714826281361,6,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,5434,2017-06-12 22:00:00+00:00,5434,2017-06-12 22:00:00+00:00,5436,5436,5436,2017-06-13 06:00:00+00:00,2,0,body_to_extreme,1265.413,1267.112,0.37109908798003977,0.22713738834538155,0.6293668852897867,5,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,5483,2017-06-22 22:00:00+00:00,5483,2017-06-22 22:00:00+00:00,5485,5485,5485,2017-06-23 06:00:00+00:00,2,0,body_to_extreme,1249.721,1252.085,0.6183222874441733,0.4517405063291312,0.31489785749875604,7,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,5520,2017-07-02 18:00:00+00:00,5520,2017-07-02 18:00:00+00:00,5521,5521,5521,2017-07-02 22:00:00+00:00,1,0,body_to_extreme,1241.446,1242.648,0.28191618921291756,0.1461700632467206,0.22885172081054755,4,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,5550,2017-07-07 18:00:00+00:00,5550,2017-07-07 18:00:00+00:00,5553,5553,5553,2017-07-10 02:00:00+00:00,3,0,body_to_extreme,1209.841,1212.901,0.6372083726822175,0.60261437908495,0.46831955922868534,4,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,5731,2017-08-17 22:00:00+00:00,5731,2017-08-17 22:00:00+00:00,5733,5733,5733,2017-08-18 06:00:00+00:00,2,0,body_to_extreme,1285.814,1288.744,0.5649459176045663,0.4751079136690311,0.3477782225780547,6,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,5816,2017-09-06 14:00:00+00:00,5816,2017-09-06 14:00:00+00:00,5821,5821,5821,2017-09-07 10:00:00+00:00,5,0,body_to_extreme,1331.469,1339.245,1.3692489929015021,0.6548223350253641,0.9123890389810762,8,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,5862,2017-09-17 22:00:00+00:00,5862,2017-09-17 22:00:00+00:00,5863,5863,5863,2017-09-18 02:00:00+00:00,1,0,body_to_extreme,1317.174,1319.583,0.4571811759263547,0.2547978067169426,0.2841008665173808,8,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6089,2017-11-07 15:00:00+00:00,6089,2017-11-07 15:00:00+00:00,6094,6094,6094,2017-11-08 11:00:00+00:00,5,0,body_to_extreme,1271.82,1276.463,1.0311353245138433,0.3106212424849548,0.5230607966456984,8,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,6113,2017-11-13 15:00:00+00:00,6113,2017-11-13 15:00:00+00:00,6117,6117,6117,2017-11-14 07:00:00+00:00,4,0,body_to_extreme,1277.321,1279.766,0.6611587158654989,0.5260156806842807,0.5039511494252961,8,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,6205,2017-12-05 07:00:00+00:00,6205,2017-12-05 07:00:00+00:00,6206,6206,6206,2017-12-05 11:00:00+00:00,1,0,body_to_extreme,1275.381,1276.208,0.16905979966856938,0.27164887307225133,0.2548367593712444,7,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,6215,2017-12-06 23:00:00+00:00,6215,2017-12-06 23:00:00+00:00,6216,6216,6216,2017-12-07 03:00:00+00:00,1,0,body_to_extreme,1262.99,1264.438,0.3172612240251664,0.17193861572187344,0.40535736955695545,8,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,6229,2017-12-11 07:00:00+00:00,6229,2017-12-11 07:00:00+00:00,6232,6232,6232,2017-12-11 19:00:00+00:00,3,0,body_to_extreme,1249.607,1251.387,0.41986441710015204,0.5411061285501234,0.29036458333332915,8,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6292,2017-12-26 19:00:00+00:00,6292,2017-12-26 19:00:00+00:00,6295,6295,6295,2017-12-27 07:00:00+00:00,3,0,body_to_extreme,1282.095,1283.375,0.41746107833233953,0.681702668360893,0.4130149567043037,4,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6310,2017-12-29 19:00:00+00:00,6310,2017-12-29 19:00:00+00:00,6312,6312,6312,2018-01-02 03:00:00+00:00,2,0,body_to_extreme,1301.862,1303.685,0.4924670770372024,0.8282630029439968,0.3232868020304658,3,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6403,2018-01-23 11:00:00+00:00,6403,2018-01-23 11:00:00+00:00,6405,6405,6405,2018-01-23 19:00:00+00:00,2,0,body_to_extreme,1331.312,1336.278,1.0089992703651225,0.30065909409619684,0.9122425482921938,4,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,6466,2018-02-06 23:00:00+00:00,6466,2018-02-06 23:00:00+00:00,6470,6470,6470,2018-02-07 15:00:00+00:00,4,0,body_to_extreme,1323.883,1330.478,0.9021161798669781,0.9680107126915422,0.539059993583571,5,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6483,2018-02-09 19:00:00+00:00,6483,2018-02-09 19:00:00+00:00,6484,6484,6484,2018-02-11 23:00:00+00:00,1,0,body_to_extreme,1312.306,1315.25,0.4214160751555549,0.0061513225343393495,0.4205760607105857,6,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6493,2018-02-13 11:00:00+00:00,6493,2018-02-13 11:00:00+00:00,6496,6496,6496,2018-02-13 23:00:00+00:00,3,0,body_to_extreme,1322.871,1329.559,1.165990857384245,0.5593593887746284,0.8638152049752372,4,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6498,2018-02-14 07:00:00+00:00,6498,2018-02-14 07:00:00+00:00,6500,6500,6500,2018-02-14 15:00:00+00:00,2,0,body_to_extreme,1330.117,1334.213,0.5426664880909325,0.5703614457831109,0.20536421219319448,3,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6577,2018-03-05 15:00:00+00:00,6577,2018-03-05 15:00:00+00:00,6582,6582,6582,2018-03-06 11:00:00+00:00,5,0,body_to_extreme,1317.713,1321.04,0.6428652931582307,0.6141094834232573,0.5025184037194951,7,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,6631,2018-03-16 06:00:00+00:00,6631,2018-03-16 06:00:00+00:00,6632,6632,6632,2018-03-16 10:00:00+00:00,1,0,body_to_extreme,1317.348,1320.971,0.7795895507270199,0.7690626517727517,0.5500935078813627,3,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6658,2018-03-22 14:00:00+00:00,6658,2018-03-22 14:00:00+00:00,6660,6660,6660,2018-03-22 22:00:00+00:00,2,0,body_to_extreme,1324.625,1330.505,1.0840658264049592,0.5921872369085716,0.49532944120100697,7,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6668,2018-03-26 02:00:00+00:00,6668,2018-03-26 02:00:00+00:00,6670,6670,6670,2018-03-26 10:00:00+00:00,2,0,body_to_extreme,1343.408,1347.52,0.7384234099261402,0.4705371110724503,0.7724221267454464,4,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6725,2018-04-09 06:00:00+00:00,6725,2018-04-09 06:00:00+00:00,6727,6727,6727,2018-04-09 14:00:00+00:00,2,0,body_to_extreme,1326.755,1331.301,0.8342651091395243,0.6029590595865277,0.310470677070221,8,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6730,2018-04-10 02:00:00+00:00,6730,2018-04-10 02:00:00+00:00,6732,6732,6732,2018-04-10 10:00:00+00:00,2,0,body_to_extreme,1330.844,1333.668,0.5487105809737789,0.09726688102889385,0.5138372573316827,3,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,6786,2018-04-23 02:00:00+00:00,6786,2018-04-23 02:00:00+00:00,6787,6787,6787,2018-04-23 06:00:00+00:00,1,0,body_to_extreme,1333.432,1335.329,0.3895743865476324,0.3670320747056472,0.5427501101806874,3,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6872,2018-05-11 02:00:00+00:00,6872,2018-05-11 02:00:00+00:00,6873,6873,6873,2018-05-11 06:00:00+00:00,1,0,body_to_extreme,1318.322,1319.689,0.2868369200490825,0.10362920857021271,0.3008418837148129,5,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,6922,2018-05-23 02:00:00+00:00,6922,2018-05-23 02:00:00+00:00,6923,6923,6923,2018-05-23 06:00:00+00:00,1,0,body_to_extreme,1289.054,1292.44,0.7742626856414421,0.5635625475767861,0.5689331600981459,5,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,7136,2018-07-10 14:00:00+00:00,7136,2018-07-10 14:00:00+00:00,7142,7142,7142,2018-07-11 14:00:00+00:00,6,0,body_to_extreme,1254.293,1256.381,0.45851397236364844,0.2380617977528326,0.29491560526045413,7,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,7150,2018-07-12 22:00:00+00:00,7150,2018-07-12 22:00:00+00:00,7152,7152,7152,2018-07-13 06:00:00+00:00,2,0,body_to_extreme,1246.124,1248.039,0.48843066845869454,0.38324346744087756,0.33458229253400146,8,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,7164,2018-07-17 02:00:00+00:00,7164,2018-07-17 02:00:00+00:00,7166,7166,7166,2018-07-17 10:00:00+00:00,2,0,body_to_extreme,1240.572,1242.972,0.5480517087275255,0.8912872841444992,0.33381370365518004,3,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,7169,2018-07-17 22:00:00+00:00,7169,2018-07-17 22:00:00+00:00,7170,7170,7170,2018-07-18 02:00:00+00:00,1,0,body_to_extreme,1227.872,1229.14,0.3047352875963752,0.16436251920118153,0.16133828996282915,4,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,7280,2018-08-12 18:00:00+00:00,7280,2018-08-12 18:00:00+00:00,7283,7283,7283,2018-08-13 06:00:00+00:00,3,0,body_to_extreme,1210.934,1213.12,0.48946071350635806,0.44424934152767526,0.299815740984458,8,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,7292,2018-08-14 18:00:00+00:00,7292,2018-08-14 18:00:00+00:00,7293,7293,7293,2018-08-14 22:00:00+00:00,1,0,body_to_extreme,1194.134,1194.654,0.12017349637276505,0.04584527220630435,0.12569027611044833,8,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,7418,2018-09-12 02:00:00+00:00,7418,2018-09-12 02:00:00+00:00,7421,7421,7421,2018-09-12 14:00:00+00:00,3,0,body_to_extreme,1192.591,1194.438,0.3782299926007652,0.380401497107906,0.44415898443404794,5,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,7487,2018-09-27 06:00:00+00:00,7487,2018-09-27 06:00:00+00:00,7488,7488,7488,2018-09-27 10:00:00+00:00,1,0,body_to_extreme,1195.012,1197.324,0.5044900352996947,0.1590070446159547,0.3085921325051801,5,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,7506,2018-10-02 06:00:00+00:00,7506,2018-10-02 06:00:00+00:00,7507,7507,7507,2018-10-02 10:00:00+00:00,1,0,body_to_extreme,1188.887,1192.718,0.7614240623063684,0.5057411273486654,0.564747494596199,8,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,7683,2018-11-11 23:00:00+00:00,7683,2018-11-11 23:00:00+00:00,7686,7686,7686,2018-11-12 11:00:00+00:00,3,0,body_to_extreme,1209.415,1211.354,0.4137720378958231,0.7467352592005979,0.2793499889454006,5,last_opposing_before_bos,latest_before_break
baseline_current_live,-1,single_candle,7689,2018-11-12 23:00:00+00:00,7689,2018-11-12 23:00:00+00:00,7691,7691,7691,2018-11-13 07:00:00+00:00,2,0,body_to_extreme,1200.222,1204.868,0.9973516424711815,0.7244595167444321,0.8835205992508837,3,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,7705,2018-11-15 15:00:00+00:00,7705,2018-11-15 15:00:00+00:00,7710,7710,7710,2018-11-16 11:00:00+00:00,5,0,body_to_extreme,1211.667,1212.021,0.06674435005813274,0.004060913705545381,0.3446164611213205,8,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,7793,2018-12-06 15:00:00+00:00,7793,2018-12-06 15:00:00+00:00,7799,7799,7799,2018-12-07 15:00:00+00:00,6,0,body_to_extreme,1236.914,1243.515,1.4974861835994784,0.8457208832443431,0.6493299597038755,7,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,7885,2018-12-30 23:00:00+00:00,7885,2018-12-30 23:00:00+00:00,7887,7887,7887,2018-12-31 07:00:00+00:00,2,0,body_to_extreme,1278.053,1280.261,0.47459392318923554,0.8672427336999258,0.4140510652138345,6,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,7895,2019-01-02 15:00:00+00:00,7895,2019-01-02 15:00:00+00:00,7898,7898,7898,2019-01-03 03:00:00+00:00,3,0,body_to_extreme,1278.423,1283.491,0.9889116638103412,0.44682916307161974,0.8052105948762357,5,last_opposing_before_bos,latest_before_break
baseline_current_live,1,single_candle,8014,2019-01-30 15:00:00+00:00,8014,2019-01-30 15:00:00+00:00,8015,8015,8015,2019-01-30 19:00:00+00:00,1,0,body_to_extreme,1309.002,1310.638,0.3701936044557048,0.11060049019603635,0.4714719052434093,3,last_opposing_before_bos,latest_before_break
