row_idx,timestamp,raw_active_count,raw_fresh_count,display_fresh_count,top_bull_ob_id,top_bear_ob_id,top_all_ob_id,best_bull_ob_score,best_bear_ob_score,top_active_distance_atr,top_fresh_distance_atr,distance_to_nearest_active_ob_atr,distance_to_nearest_fresh_ob_atr,fractional_distance_band_active,endpoint_inventory_is_good_bool,endpoint_inventory_warning_flags,fraction_with_active_within_0_5atr,fraction_with_active_within_1_0atr,fraction_with_active_within_2_0atr,fraction_with_fresh_within_0_5atr,fraction_with_fresh_within_1_0atr,fraction_with_fresh_within_2_0atr
18119,2025-08-25 02:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
18120,2025-08-25 06:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
18121,2025-08-25 10:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
18122,2025-08-25 14:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
18123,2025-08-25 18:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
18124,2025-08-25 22:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
18125,2025-08-26 02:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
18126,2025-08-26 06:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
18127,2025-08-26 10:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
18128,2025-08-26 14:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
18129,2025-08-26 18:00:00+00:00,1,1,1,573.0,,573.0,0.7986385134139502,,1.0239862665614203,1.0239862665614203,1.0239862665614203,1.0239862665614203,context_near,0,,0,0,1,0,0,1
18130,2025-08-26 22:00:00+00:00,1,1,1,573.0,,573.0,0.8442725655872396,,0.4894097298594791,0.4894097298594791,0.4894097298594791,0.4894097298594791,near,1,,1,1,1,1,1,1
18131,2025-08-27 02:00:00+00:00,1,0,0,573.0,,573.0,0.8546936681619668,,0.0,,0.0,,near,1,no_fresh_inventory,1,1,1,0,0,0
18132,2025-08-27 06:00:00+00:00,1,0,0,573.0,,573.0,0.8415271584629869,,0.0,,0.0,,near,1,no_fresh_inventory,1,1,1,0,0,0
18133,2025-08-27 10:00:00+00:00,1,0,0,573.0,,573.0,0.8292379382075574,,0.0,,0.0,,near,1,no_fresh_inventory,1,1,1,0,0,0
18134,2025-08-27 14:00:00+00:00,2,1,1,574.0,,574.0,0.8213966187270378,,0.749171686869452,0.749171686869452,0.749171686869452,0.749171686869452,tradable_near,1,,0,1,1,0,1,1
18135,2025-08-27 18:00:00+00:00,2,1,1,574.0,,574.0,0.7949795513926843,,0.9651724571325047,0.9651724571325047,0.9651724571325047,0.9651724571325047,tradable_near,1,,0,1,1,0,1,1
18136,2025-08-27 22:00:00+00:00,2,1,1,574.0,,574.0,0.9124202446591783,,0.08203298816317624,0.08203298816317624,0.08203298816317624,0.08203298816317624,near,1,,1,1,1,1,1,1
18137,2025-08-28 02:00:00+00:00,2,0,0,574.0,,574.0,0.771368492480641,,0.3394400907387123,,0.3394400907387123,,near,1,no_fresh_inventory,1,1,1,0,0,0
18138,2025-08-28 06:00:00+00:00,2,0,0,574.0,,574.0,0.6765282035936,,1.1136503297863718,,1.1136503297863718,,context_near,0,no_fresh_inventory,0,0,1,0,0,0
18139,2025-08-28 10:00:00+00:00,3,1,1,575.0,,575.0,0.7838133261257207,,0.6116493421350478,0.6116493421350478,0.6116493421350478,0.6116493421350478,tradable_near,1,active_inventory_cluttered,0,1,1,0,1,1
18140,2025-08-28 14:00:00+00:00,3,1,1,575.0,,575.0,0.713666428565473,,1.427901695744331,1.427901695744331,1.427901695744331,1.427901695744331,context_near,0,active_inventory_cluttered,0,0,1,0,0,1
18141,2025-08-28 18:00:00+00:00,3,1,1,575.0,,575.0,0.7077357302678744,,1.4040462954755015,1.4040462954755015,1.4040462954755015,1.4040462954755015,context_near,0,active_inventory_cluttered,0,0,1,0,0,1
18142,2025-08-28 22:00:00+00:00,3,1,1,575.0,,575.0,0.7379199537465873,,0.8547840536272344,0.8547840536272344,0.8547840536272344,0.8547840536272344,tradable_near,1,active_inventory_cluttered,0,1,1,0,1,1
18143,2025-08-29 02:00:00+00:00,3,1,1,575.0,,575.0,0.7257234724692401,,0.9236735047995835,0.9236735047995835,0.9236735047995835,0.9236735047995835,tradable_near,1,active_inventory_cluttered,0,1,1,0,1,1
18144,2025-08-29 06:00:00+00:00,3,1,1,575.0,,575.0,0.7401666031355902,,0.7001707086037503,0.7001707086037503,0.7001707086037503,0.7001707086037503,tradable_near,1,active_inventory_cluttered,0,1,1,0,1,1
18145,2025-08-29 10:00:00+00:00,4,2,1,576.0,,576.0,0.8184750586793266,,1.0817361875229046,1.0817361875229046,1.0817361875229046,1.0817361875229046,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18146,2025-08-29 14:00:00+00:00,4,2,0,576.0,,576.0,0.7617312078579979,,2.160146659115293,,2.160146659115293,2.160146659115293,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18147,2025-08-29 18:00:00+00:00,4,2,0,576.0,,576.0,0.7466857590093647,,2.4465456410411117,,2.4465456410411117,2.4465456410411117,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18148,2025-08-31 22:00:00+00:00,4,2,0,576.0,,576.0,0.7272745767246935,,3.0321195430040184,,3.0321195430040184,3.0321195430040184,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18149,2025-09-01 02:00:00+00:00,4,2,0,576.0,,576.0,0.7053510065832973,,4.0948325890510295,,4.0948325890510295,4.0948325890510295,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18150,2025-09-01 06:00:00+00:00,4,2,0,576.0,,576.0,0.7075428865500504,,3.4687285541122597,,3.4687285541122597,3.4687285541122597,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18151,2025-09-01 10:00:00+00:00,4,2,0,576.0,,576.0,0.696005537852854,,3.891843372461225,,3.891843372461225,3.891843372461225,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18152,2025-09-01 14:00:00+00:00,4,2,0,576.0,,576.0,0.6871882400559024,,4.1786353099330595,,4.1786353099330595,4.1786353099330595,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18153,2025-09-01 18:00:00+00:00,4,2,0,576.0,,576.0,0.6801831878622346,,4.35204367669858,,4.35204367669858,4.35204367669858,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18154,2025-09-01 22:00:00+00:00,5,3,1,577.0,,577.0,0.7824460720879423,,1.2710519236109497,1.2710519236109497,1.2710519236109497,1.2710519236109497,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18155,2025-09-02 02:00:00+00:00,5,3,1,577.0,,577.0,0.7932614615020854,,0.9936410847222885,0.9936410847222885,0.9936410847222885,0.9936410847222885,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,1,1
18156,2025-09-02 06:00:00+00:00,4,2,0,576.0,,576.0,0.672038445022048,,3.86308641615749,,3.86308641615749,3.86308641615749,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18157,2025-09-02 10:00:00+00:00,4,2,0,576.0,,576.0,0.6599653065209239,,4.584270017561155,,4.584270017561155,4.584270017561155,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18158,2025-09-02 14:00:00+00:00,5,3,1,578.0,,578.0,0.776336911105961,,1.8545580871791536,1.8545580871791536,1.8545580871791536,1.8545580871791536,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18159,2025-09-02 18:00:00+00:00,5,3,0,578.0,,578.0,0.7598386319235695,,2.119720150537828,,2.119720150537828,2.119720150537828,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18160,2025-09-02 22:00:00+00:00,5,3,0,578.0,,578.0,0.7449438691601495,,2.392723715574615,,2.392723715574615,2.392723715574615,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18161,2025-09-03 02:00:00+00:00,5,3,1,578.0,,578.0,0.7535110408025207,,1.8912384189478806,1.8912384189478806,1.8912384189478806,1.8912384189478806,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18162,2025-09-03 06:00:00+00:00,5,3,0,578.0,,578.0,0.7379178553724586,,2.1721599680349883,,2.1721599680349883,2.1721599680349883,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18163,2025-09-03 10:00:00+00:00,6,4,1,579.0,,579.0,0.8329601621508631,,0.42866330706483735,0.42866330706483735,0.42866330706483735,0.42866330706483735,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,1,1,1
18164,2025-09-03 14:00:00+00:00,6,4,1,579.0,,579.0,0.7354220170282271,,1.4997078682971023,1.4997078682971023,1.4997078682971023,1.4997078682971023,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18165,2025-09-03 18:00:00+00:00,6,4,1,579.0,,579.0,0.785540468233783,,0.6921495318214694,0.6921495318214694,0.6921495318214694,0.6921495318214694,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,1,1
18166,2025-09-03 22:00:00+00:00,6,3,0,579.0,,579.0,0.8169889236699561,,0.011777717353950432,,0.011777717353950432,2.6387321413905758,near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",1,1,1,0,0,0
18167,2025-09-04 02:00:00+00:00,5,3,1,578.0,,578.0,0.7348768532729446,,1.5269387226189426,1.5269387226189426,1.5269387226189426,1.5269387226189426,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18168,2025-09-04 06:00:00+00:00,5,3,0,578.0,,578.0,0.7088099044709455,,2.0850679483425347,,2.0850679483425347,2.0850679483425347,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18169,2025-09-04 10:00:00+00:00,5,3,0,578.0,,578.0,0.6938521606787109,,2.4631763367454793,,2.4631763367454793,2.4631763367454793,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18170,2025-09-04 14:00:00+00:00,5,3,0,578.0,,578.0,0.69485166591329,,2.2704165348945193,,2.2704165348945193,2.2704165348945193,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18171,2025-09-04 18:00:00+00:00,5,3,0,578.0,,578.0,0.6845386444377297,,2.5168850460916907,,2.5168850460916907,2.5168850460916907,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18172,2025-09-04 22:00:00+00:00,5,3,0,578.0,,578.0,0.6726999012619925,,2.8891110169149403,,2.8891110169149403,2.8891110169149403,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18173,2025-09-05 02:00:00+00:00,5,3,0,578.0,,578.0,0.663269783184055,,3.2144184157269975,,3.2144184157269975,3.2144184157269975,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18174,2025-09-05 06:00:00+00:00,5,3,0,578.0,,578.0,0.663791399507436,,3.0003283448559457,,3.0003283448559457,3.0003283448559457,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18175,2025-09-05 10:00:00+00:00,6,4,1,580.0,,580.0,0.7879403473985407,,1.7403860637465167,1.7403860637465167,1.7403860637465167,1.7403860637465167,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18176,2025-09-05 14:00:00+00:00,6,4,1,580.0,,580.0,0.7783488683579112,,1.7920528806978984,1.7920528806978984,1.7920528806978984,1.7920528806978984,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18177,2025-09-05 18:00:00+00:00,6,4,1,580.0,,580.0,0.7900232849156774,,1.3756908006311808,1.3756908006311808,1.3756908006311808,1.3756908006311808,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18178,2025-09-07 22:00:00+00:00,6,4,1,580.0,,580.0,0.7739219903097332,,1.565246449646074,1.565246449646074,1.565246449646074,1.565246449646074,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18179,2025-09-08 02:00:00+00:00,6,4,1,580.0,,580.0,0.762235444332376,,1.6865955488280373,1.6865955488280373,1.6865955488280373,1.6865955488280373,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18180,2025-09-08 06:00:00+00:00,7,5,1,581.0,,581.0,0.8221089326424373,,0.8239578386464546,0.8239578386464546,0.8239578386464546,0.8239578386464546,tradable_near,1,"active_inventory_cluttered,inventory_semantics_ambiguous",0,1,1,0,1,1
18181,2025-09-08 10:00:00+00:00,7,5,1,581.0,,581.0,0.7588988764060689,,1.7565142264318854,1.7565142264318854,1.7565142264318854,1.7565142264318854,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18182,2025-09-08 14:00:00+00:00,7,5,1,581.0,,581.0,0.7504556898922325,,1.7894848591620636,1.7894848591620636,1.7894848591620636,1.7894848591620636,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18183,2025-09-08 18:00:00+00:00,7,5,0,581.0,,581.0,0.7359792843750523,,2.0047957646500945,,2.0047957646500945,2.0047957646500945,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18184,2025-09-08 22:00:00+00:00,7,5,0,581.0,,581.0,0.714025152831534,,2.5591212212695753,,2.5591212212695753,2.5591212212695753,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18185,2025-09-09 02:00:00+00:00,7,5,0,581.0,,581.0,0.6979955319354032,,3.0366545788014268,,3.0366545788014268,3.0366545788014268,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18186,2025-09-09 06:00:00+00:00,7,5,0,581.0,,581.0,0.6940581605193901,,2.941542692977398,,2.941542692977398,2.941542692977398,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18187,2025-09-09 10:00:00+00:00,7,5,0,581.0,,581.0,0.6791068462489895,,3.5057182911089675,,3.5057182911089675,3.5057182911089675,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18188,2025-09-09 14:00:00+00:00,7,5,0,581.0,,581.0,0.7038767923489202,,2.109449790680204,,2.109449790680204,2.109449790680204,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18189,2025-09-09 18:00:00+00:00,7,5,1,581.0,,581.0,0.730071541344036,,1.3524651037200586,1.3524651037200586,1.3524651037200586,1.3524651037200586,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18190,2025-09-09 22:00:00+00:00,7,5,1,581.0,,581.0,0.7149376089354003,,1.5645259638170765,1.5645259638170765,1.5645259638170765,1.5645259638170765,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18191,2025-09-10 02:00:00+00:00,7,5,0,581.0,,581.0,0.6877409813070212,,2.187254809799264,,2.187254809799264,2.187254809799264,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18192,2025-09-10 06:00:00+00:00,7,5,0,581.0,,581.0,0.6677917425318773,,2.832303542690531,,2.832303542690531,2.832303542690531,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18193,2025-09-10 10:00:00+00:00,7,5,0,581.0,,581.0,0.6674244070130033,,2.667530510383408,,2.667530510383408,2.667530510383408,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18194,2025-09-10 14:00:00+00:00,7,5,0,581.0,,581.0,0.6673612260055426,,2.512462518600207,,2.512462518600207,2.512462518600207,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18195,2025-09-10 18:00:00+00:00,7,5,0,581.0,,581.0,0.6508599047885519,,2.212517371727197,,2.212517371727197,2.212517371727197,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18196,2025-09-10 22:00:00+00:00,7,5,0,581.0,,581.0,0.6447678719683656,,2.3119636340636944,,2.3119636340636944,2.3119636340636944,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18197,2025-09-11 02:00:00+00:00,7,5,1,581.0,,581.0,0.6728396874149853,,1.4638054276621997,1.4638054276621997,1.4638054276621997,1.4638054276621997,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18198,2025-09-11 06:00:00+00:00,7,5,1,581.0,,581.0,0.6800793261974488,,1.2736788096865892,1.2736788096865892,1.2736788096865892,1.2736788096865892,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18199,2025-09-11 10:00:00+00:00,7,5,1,581.0,,581.0,0.6595544005719518,,1.6268991889198712,1.6268991889198712,1.6268991889198712,1.6268991889198712,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18200,2025-09-11 14:00:00+00:00,7,5,1,581.0,,581.0,0.6464101927795189,,1.8931912509558602,1.8931912509558602,1.8931912509558602,1.8931912509558602,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18201,2025-09-11 18:00:00+00:00,7,5,1,581.0,,581.0,0.6425520725447696,,1.9318584889514396,1.9318584889514396,1.9318584889514396,1.9318584889514396,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18202,2025-09-11 22:00:00+00:00,7,5,0,581.0,,581.0,0.6210816609885103,,2.6053472294857016,,2.6053472294857016,2.6053472294857016,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18203,2025-09-12 02:00:00+00:00,7,5,0,581.0,,581.0,0.6099290179576742,,3.0384594530265963,,3.0384594530265963,3.0384594530265963,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18204,2025-09-12 06:00:00+00:00,7,5,0,581.0,,581.0,0.614686258606202,,2.696802426286374,,2.696802426286374,2.696802426286374,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18205,2025-09-12 10:00:00+00:00,7,5,0,581.0,,581.0,0.6070133015978435,,2.9749553540267484,,2.9749553540267484,2.9749553540267484,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18206,2025-09-12 14:00:00+00:00,7,5,0,581.0,,581.0,0.60590638991195,,2.9343152058430015,,2.9343152058430015,2.9343152058430015,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18207,2025-09-12 18:00:00+00:00,7,5,0,581.0,,581.0,0.6085062243813569,,2.7203970153781554,,2.7203970153781554,2.7203970153781554,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18208,2025-09-14 22:00:00+00:00,7,5,0,581.0,,581.0,0.620663071471591,,2.175223683556758,,2.175223683556758,2.175223683556758,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18209,2025-09-15 02:00:00+00:00,7,5,0,581.0,,581.0,0.6042281871376993,,2.7667833289229278,,2.7667833289229278,2.7667833289229278,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18210,2025-09-15 06:00:00+00:00,7,5,0,581.0,,581.0,0.604741096740686,,2.67345143558496,,2.67345143558496,2.67345143558496,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18211,2025-09-15 10:00:00+00:00,7,5,0,581.0,,581.0,0.5886499338104988,,3.4772862246705687,,3.4772862246705687,3.4772862246705687,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18212,2025-09-15 14:00:00+00:00,7,5,0,580.0,,580.0,0.5740227825570251,,6.765376995182955,,4.629186976926408,4.629186976926408,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18213,2025-09-15 18:00:00+00:00,7,5,0,580.0,,580.0,0.5723592291478375,,6.907630115362867,,4.672555997713756,4.672555997713756,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18214,2025-09-15 22:00:00+00:00,7,5,0,580.0,,580.0,0.5706875955909072,,7.06828211154392,,4.793389155085032,4.793389155085032,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18215,2025-09-16 02:00:00+00:00,7,5,0,580.0,,580.0,0.5680926600210977,,7.461569423351504,,5.122770190681771,5.122770190681771,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18216,2025-09-16 06:00:00+00:00,7,5,0,580.0,,580.0,0.5638185749898726,,8.374939102381761,,6.042825050010016,6.042825050010016,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18217,2025-09-16 10:00:00+00:00,7,5,0,580.0,,580.0,0.5633258638300102,,8.292797285486143,,5.937434080778824,5.937434080778824,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18218,2025-09-16 14:00:00+00:00,7,5,0,580.0,,580.0,0.5653037933623727,,7.572737715668588,,5.291243355840533,5.291243355840533,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18219,2025-09-16 18:00:00+00:00,7,5,0,580.0,,580.0,0.5628529329856348,,8.025866559887179,,5.647053339194732,5.647053339194732,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18220,2025-09-16 22:00:00+00:00,7,5,0,580.0,,580.0,0.5861221151876281,,7.295658523479877,,4.948069450328149,4.948069450328149,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18221,2025-09-17 02:00:00+00:00,7,5,0,580.0,,580.0,0.5848996311634417,,7.4359618052707175,,5.037393288403043,5.037393288403043,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18222,2025-09-17 06:00:00+00:00,7,5,0,580.0,,580.0,0.5876663305523043,,6.70887074819646,,4.324125771136425,4.324125771136425,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18223,2025-09-17 10:00:00+00:00,7,5,0,580.0,,580.0,0.5848921289066887,,7.1748937448070205,,4.853919373973004,4.853919373973004,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18224,2025-09-17 14:00:00+00:00,7,5,0,580.0,,580.0,0.5818574811945509,,7.774812134654269,,5.400923506422983,5.400923506422983,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18225,2025-09-17 18:00:00+00:00,6,5,0,581.0,,581.0,0.6005678109613208,,3.1990656904365866,,3.1990656904365866,3.1990656904365866,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18226,2025-09-17 22:00:00+00:00,6,5,0,581.0,,581.0,0.6026456669538267,,3.0462159353918907,,3.0462159353918907,3.0462159353918907,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18227,2025-09-18 02:00:00+00:00,6,5,0,581.0,,581.0,0.586098575287118,,2.78865733097828,,2.78865733097828,2.78865733097828,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18228,2025-09-18 06:00:00+00:00,6,5,0,581.0,,581.0,0.5719907513396728,,3.5709673584185,,3.5709673584185,3.5709673584185,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18229,2025-09-18 10:00:00+00:00,6,5,1,581.0,,581.0,0.6059412043958525,,1.9967705656198063,1.9967705656198063,1.9967705656198063,1.9967705656198063,context_near,0,"active_inventory_cluttered,inventory_semantics_ambiguous",0,0,1,0,0,1
18230,2025-09-18 14:00:00+00:00,5,5,0,581.0,,581.0,0.6015544484954156,,2.1179103732476374,,2.1179103732476374,2.1179103732476374,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18231,2025-09-18 18:00:00+00:00,5,5,0,581.0,,581.0,0.5965603799796979,,2.271729310402802,,2.271729310402802,2.271729310402802,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18232,2025-09-18 22:00:00+00:00,5,5,0,581.0,,581.0,0.6022500414761836,,2.06656672609353,,2.06656672609353,2.06656672609353,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18233,2025-09-19 02:00:00+00:00,5,5,0,581.0,,581.0,0.5860531710665187,,2.6561581335447157,,2.6561581335447157,2.6561581335447157,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18234,2025-09-19 06:00:00+00:00,5,5,0,581.0,,581.0,0.5783687291532285,,3.012460400979489,,3.012460400979489,3.012460400979489,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
18235,2025-09-19 10:00:00+00:00,4,4,0,581.0,,581.0,0.5740379571504576,,3.236510618986752,,3.236510618986752,3.236510618986752,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
