range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,range_high_g2,range_low_g2,range_high_g3,range_low_g3,range_high_g4,range_low_g4,range_high_g5,range_low_g5,birth_timestamp,confirm_timestamp,active_start_idx,active_start_timestamp,end_timestamp,range_state,geometry_upper_edge_miss_atr,geometry_lower_edge_miss_atr,geometry_chart_fit_score,geometry_visible_width_ratio,geometry_upper_swing_confluence,geometry_lower_swing_confluence,geometry_review_bucket_suggested,geometry_review_bucket_manual,geometry_review_notes,candidate_lineage_id,candidate_birth_idx,last_idx,last_timestamp,maturity_pass_idx,maturity_pass_timestamp,viability_pass_idx,viability_pass_timestamp,range_confirm_idx,range_confirm_timestamp
191,8,15369,15372,15373.0,4,3,1931.625,1949.25,1940.4375,17.625,2.6039633307874688,0.5997125434728637,0.5997125434728637,0.4837952592534538,0.4837952592534538,4,2,0.75,1.0,0.0,0.0,0.8666666666666718,0.34719511077164905,2.25676822001582,2,0.7604539007092204,3,0,1,0.38808510638297844,0,1,1.0,0.5,0.5,0.6329848972752073,0.6282843101408592,0.5703886828633726,0.6329848972752073,0.6009051120953097,0.6329848972752073,0.6071795744680848,0.25,0.75,1.0,0,0,0,,15373.0,1,15373.0,,1.0,1,1,1.0,0.8,0.7085768321513085,1.0,0.7166666666666667,0.8333333333333334,0.3806480774126663,0.0625,0.20703701935316657,1949.25,1931.625,1949.25,1931.625,1949.25,1931.625,1949.25,1931.625,2023-11-13 19:00:00+00:00,2023-11-14 07:00:00+00:00,15372,2023-11-14 07:00:00+00:00,2023-11-14 11:00:00+00:00,accepted_breakout,8.379534282228665,0.0,0.0,0.44682469260996394,1,1,box_too_narrow_for_visible_structure,,,2983,15369,15372,2023-11-14 07:00:00+00:00,15372.0,2023-11-14 07:00:00+00:00,15372.0,2023-11-14 07:00:00+00:00,15372.0,2023-11-14 07:00:00+00:00
192,8,15513,15516,15537.0,4,3,2015.645,2044.945,2030.295,29.299999999999955,2.8451262804279414,0.6249036955082521,0.6249036955082521,0.5390086668756899,0.5390086668756899,2,2,1.0,1.0,0.0,0.0,0.29419795221843453,2.0080959549231894,0.8370303255047519,1,0.6422972311849845,0,2,-1,0.45426621160409963,0,1,0.25,0.625,0.25,0.6747322245123614,0.6529675977625269,0.5933574529740038,0.6747322245123614,0.631479441953572,0.6747322245123614,0.6647471082947984,0.25,1.0,1.0,3,2,6,2.0,15523.0,1,15523.0,,7.0,1,1,21.0,0.8,0.6599111230183207,21.0,0.2666666666666667,0.041666666666666664,0.6259372537638574,1.0,0.8448176467742976,2044.945,2015.645,2044.945,2015.645,2044.945,2015.645,2044.945,2015.645,2023-12-17 23:00:00+00:00,2023-12-18 11:00:00+00:00,15516,2023-12-18 11:00:00+00:00,2023-12-21 23:00:00+00:00,accepted_breakout,4.338998969895702,0.0,0.0,0.7035658542442063,1,1,box_too_narrow_for_visible_structure,,,2998,15513,15516,2023-12-18 11:00:00+00:00,15516.0,2023-12-18 11:00:00+00:00,15516.0,2023-12-18 11:00:00+00:00,15516.0,2023-12-18 11:00:00+00:00
193,5,15727,15730,15730.0,7,3,2030.645,2044.64,2037.6425,13.995000000000118,1.8514881180787748,0.643638983493982,0.643638983493982,0.5381028972464804,0.5381028972464804,2,2,1.0,1.0,0.0,0.0,0.1925687745623375,1.4949493200636166,0.35653879801515814,0,0.6427141015630986,0,1,-1,0.6002143622722307,0,1,0.4,1.0,0.4,0.7012423620858638,0.6689927879432479,0.6131252471818974,0.7012423620858638,0.6352993867177595,0.7012423620858638,0.612260863338507,0.25,1.0,1.0,0,0,0,,,0,,,,0,0,,0.0,0.2772209387801349,0.0,0.6666666666666667,0.9166666666666666,0.4329784842459182,0.0,0.19157795439481287,2044.64,2030.645,2044.64,2030.645,2044.64,2030.645,2044.64,2030.645,2024-02-07 15:00:00+00:00,2024-02-08 03:00:00+00:00,15730,2024-02-08 03:00:00+00:00,2024-02-08 03:00:00+00:00,superseded,0.0,5.614402759865677,0.0,0.5738007380073825,1,1,box_too_narrow_for_visible_structure,,,3031,15727,15730,2024-02-08 03:00:00+00:00,15730.0,2024-02-08 03:00:00+00:00,15730.0,2024-02-08 03:00:00+00:00,15730.0,2024-02-08 03:00:00+00:00
194,12,15727,15730,15742.0,7,3,2022.97,2044.64,2033.805,21.670000000000073,2.866862988121961,0.648639768427297,0.648639768427297,0.5940112439338099,0.5940112439338099,2,2,0.9166666666666666,1.0,0.0,0.0,0.47854176280571553,1.4949493200636166,1.3719136680583444,0,0.47579515827566987,0,0,0,0.9040147669589402,0,1,0.75,0.16666666666666663,0.16666666666666663,0.6802782208132736,0.6794761442561306,0.6176750603493206,0.6802782208132736,0.65764814587469,0.6802782208132736,0.7886478055592915,0.25,0.9166666666666666,1.0,3,2,4,1.3333333333333333,15732.0,-1,,15732.0,2.0,-1,0,,0.4,0.3565494840274086,12.0,0.3666666666666667,0.2333333333333333,0.6217571176688537,0.8333333333333333,0.72710594608388,2044.64,2022.97,2044.64,2022.97,2044.64,2022.97,2044.64,2022.97,2024-02-07 15:00:00+00:00,2024-02-08 03:00:00+00:00,15730,2024-02-08 03:00:00+00:00,2024-02-12 03:00:00+00:00,superseded,0.0,3.3782570147673656,0.0,0.691117844044014,1,1,box_too_narrow_for_visible_structure,,,3032,15727,15730,2024-02-08 03:00:00+00:00,15730.0,2024-02-08 03:00:00+00:00,15730.0,2024-02-08 03:00:00+00:00,15730.0,2024-02-08 03:00:00+00:00
195,12,15739,15742,15744.0,4,3,2020.25,2038.515,2029.3825000000002,18.2650000000001,2.743077316821495,0.6106302439253142,0.6106302439253142,0.5199873981669236,0.5199873981669236,2,2,1.0,0.9442180515135459,0.2599999999999909,0.039047363940517915,0.2198193265808967,2.1400959082784605,0.602981408543034,0,0.7266336535898046,0,3,-1,0.3785016881102312,0,1,0.6666666666666667,0.75,0.6666666666666667,0.6734362956066705,0.6358268878152257,0.5794160947887714,0.6734362956066705,0.6101440066547008,0.6734362956066705,0.6202340680655097,0.25,1.0,0.9442180515135459,1,0,2,2.0,15743.0,-1,,15743.0,1.0,-1,-1,2.0,0.8,0.6694596216288081,2.0,0.6166666666666667,0.7833333333333333,0.4372287211240716,0.20833333333333331,0.30222384694768456,2038.515,2020.25,2038.515,2020.25,2038.515,2020.25,2038.515,2020.25,2024-02-09 15:00:00+00:00,2024-02-12 03:00:00+00:00,15742,2024-02-12 03:00:00+00:00,2024-02-12 11:00:00+00:00,accepted_breakout,0.4556925874216412,3.0276215508294073,0.0,0.7213665086887828,1,1,box_too_narrow_for_visible_structure,,,3036,15739,15743,2024-02-12 07:00:00+00:00,15742.0,2024-02-12 03:00:00+00:00,15742.0,2024-02-12 03:00:00+00:00,15742.0,2024-02-12 03:00:00+00:00
196,12,15810,15813,15819.0,7,3,2025.12,2039.51,2032.315,14.3900000000001,2.520979195686281,0.6349169291115864,0.6349169291115864,0.5523502079321561,0.5523502079321561,2,2,1.0,0.7422209300549207,1.0299999999999727,0.18044534896155542,0.41765114662961617,1.4680893439784983,1.0528898517077827,0,0.5034343110443055,0,0,0,0.8649525133194427,0,1,0.75,0.33333333333333337,0.33333333333333337,0.724006305572205,0.6470501377965258,0.6104707335825383,0.724006305572205,0.6239776843530205,0.724006305572205,0.6048466790069741,0.25,1.0,0.7422209300549207,1,1,2,2.0,15815.0,-1,,15815.0,2.0,-1,0,,0.4,0.3377137721595438,6.0,0.3666666666666667,0.4444444444444444,0.5632732315987922,0.4583333333333333,0.5390127523441426,2039.51,2025.12,2039.51,2025.12,2039.51,2025.12,2039.51,2025.12,2024-02-27 11:00:00+00:00,2024-02-27 23:00:00+00:00,15813,2024-02-27 23:00:00+00:00,2024-02-28 23:00:00+00:00,superseded,0.0,0.22411926324763595,0.9252935789174547,0.9622199933132846,1,1,edge_matches_chart_well,,,3045,15810,15816,2024-02-28 11:00:00+00:00,15813.0,2024-02-27 23:00:00+00:00,15813.0,2024-02-27 23:00:00+00:00,15813.0,2024-02-27 23:00:00+00:00
197,16,15814,15819,15822.0,4,5,2024.555,2039.51,2032.0325,14.954999999999927,2.682618117631095,0.6770218535064475,0.6770218535064475,0.5490341330508423,0.5490341330508423,2,3,1.0,1.0,0.0,0.0,0.8060849214309526,0.520200103051184,2.162418014579911,0,0.5368509406521134,1,0,1,0.7052267914855783,0,1,0.4375,0.75,0.4375,0.6686807568100562,0.7008838350002918,0.6583123645230409,0.6686807568100562,0.6840353578657674,0.6686807568100562,0.7017843902821712,0.25,1.0,1.0,0,0,0,,15822.0,1,15822.0,,3.0,1,1,3.0,0.0,0.3112765243238948,3.0,0.35,0.625,0.4821888235324818,0.1875,0.39117220588312046,2039.51,2024.555,2039.51,2024.555,2039.51,2024.555,2039.51,2024.555,2024-02-28 03:00:00+00:00,2024-02-28 23:00:00+00:00,15819,2024-02-28 23:00:00+00:00,2024-02-29 11:00:00+00:00,accepted_breakout,4.184345109065488,0.0,0.0,0.5712375859434641,1,1,box_too_narrow_for_visible_structure,,,3048,15814,15820,2024-02-29 03:00:00+00:00,15819.0,2024-02-28 23:00:00+00:00,15819.0,2024-02-28 23:00:00+00:00,15819.0,2024-02-28 23:00:00+00:00
199,12,15902,15905,15909.0,4,3,2146.805,2163.625,2155.215,16.820000000000164,2.330996965946505,0.6581582261355388,0.6581582261355388,0.5962166188219645,0.5962166188219645,3,2,1.0,0.8713140795087171,0.6499999999996362,0.09008014434389806,0.6361474435196295,0.8481392052076229,1.482857760738882,0,0.6144899740461574,0,0,0,0.6732065001981753,0,1,0.5,0.5833333333333333,0.5,0.7256603517071878,0.6756134906707699,0.6326954638344808,0.7256603517071878,0.6638633799869793,0.7256603517071878,0.7026989909243949,0.25,1.0,0.8713140795087171,1,0,2,2.0,15908.0,1,15908.0,,3.0,1,1,4.0,0.4,0.3543817803673657,4.0,0.3166666666666667,0.5595238095238095,0.5498082757795184,0.3333333333333333,0.478880640373451,2163.625,2146.805,2163.625,2146.805,2163.625,2146.805,2163.625,2146.805,2024-03-19 14:00:00+00:00,2024-03-20 02:00:00+00:00,15905,2024-03-20 02:00:00+00:00,2024-03-20 18:00:00+00:00,accepted_breakout,25.486948660989068,0.1694553900200344,0.0,0.2217973231357573,0,1,box_too_narrow_for_visible_structure,,,3058,15902,15907,2024-03-20 10:00:00+00:00,15905.0,2024-03-20 02:00:00+00:00,15905.0,2024-03-20 02:00:00+00:00,15905.0,2024-03-20 02:00:00+00:00
200,5,16015,16019,16023.0,4,4,2363.56,2398.345,2380.9525,34.784999999999854,1.7334689509642542,0.6843793419528107,0.6843793419528107,0.5363510820944273,0.5363510820944273,2,2,0.8,0.963692512577615,0.5099999999997635,0.025415241195669496,0.4062095730918548,1.029317268425079,0.704151682539175,1,0.4736155065277129,1,0,1,0.9542427291456992,0,1,0.6,0.4,0.4,0.6946261681090348,0.704590586487382,0.665762404358775,0.6946261681090348,0.6721890303719947,0.6946261681090348,0.6202391701676595,0.25,0.8,0.963692512577615,1,0,0,0.0,16022.0,-1,,16022.0,3.0,-1,0,4.0,0.0,0.2789287214511701,4.0,0.25,0.5833333333333334,0.5352824905700488,0.3333333333333333,0.4838206226425122,2398.345,2363.56,2398.345,2363.3050000000003,2398.345,2363.3050000000003,2398.345,2363.56,2024-04-16 10:00:00+00:00,2024-04-17 02:00:00+00:00,16019,2024-04-17 02:00:00+00:00,2024-04-17 18:00:00+00:00,accepted_breakout,0.0,5.093832223004732,0.0,0.7975467155795031,1,1,box_too_narrow_for_visible_structure,,,3073,16015,16019,2024-04-17 02:00:00+00:00,16019.0,2024-04-17 02:00:00+00:00,16019.0,2024-04-17 02:00:00+00:00,16019.0,2024-04-17 02:00:00+00:00
201,8,16031,16034,16037.0,4,3,2369.625,2417.865,2393.745,48.23999999999978,2.3664095969157306,0.657303447832932,0.657303447832932,0.5547758247792863,0.5547758247792863,2,2,1.0,0.8023787294686455,2.8200000000001637,0.13833488937194813,0.49885986733001997,1.185902819349863,1.1805067775658673,0,0.4768926931413031,0,2,-1,0.616846323935882,0,1,0.625,0.875,0.625,0.7263382522870105,0.6720166797650509,0.6338987642972997,0.7263382522870105,0.6436322328604415,0.7263382522870105,0.6063302761775061,0.25,1.0,0.8023787294686455,0,0,0,,16037.0,-1,,16037.0,3.0,-1,-1,3.0,0.4,0.21834164798244945,3.0,0.4166666666666667,0.5833333333333334,0.5929981544392826,0.1875,0.4138745386098206,2417.865,2369.625,2417.865,2369.625,2417.865,2369.625,2417.865,2369.625,2024-04-19 02:00:00+00:00,2024-04-19 14:00:00+00:00,16034,2024-04-19 14:00:00+00:00,2024-04-22 02:00:00+00:00,accepted_breakout,0.0,16.258808301887573,0.0,0.5563051375194598,1,1,box_too_narrow_for_visible_structure,,,3078,16031,16036,2024-04-21 22:00:00+00:00,16034.0,2024-04-19 14:00:00+00:00,16034.0,2024-04-19 14:00:00+00:00,16034.0,2024-04-19 14:00:00+00:00
202,8,16256,16259,16261.0,4,3,2297.78,2319.965,2308.8725000000004,22.184999999999945,1.8998070055128968,0.6321811344999235,0.6321811344999235,0.5159880705726629,0.5159880705726629,3,2,0.875,1.0,0.0,0.0,0.7818345729096166,0.4144722067470237,1.4853347987658732,0,0.7121910945255124,3,0,1,0.40162271805276006,0,1,0.875,0.375,0.375,0.6671228999742743,0.6584921208314174,0.6044892235055725,0.6671228999742743,0.6296768022246726,0.6671228999742743,0.622421322449383,0.25,0.875,1.0,0,0,0,,16261.0,1,16261.0,,2.0,1,1,2.0,1.0,0.6399871915275598,2.0,0.5666666666666667,0.7000000000000001,0.4756039113165827,0.125,0.30931764449581234,2319.965,2297.78,2319.965,2297.78,2319.965,2297.78,2319.965,2297.78,2024-06-11 14:00:00+00:00,2024-06-12 02:00:00+00:00,16259,2024-06-12 02:00:00+00:00,2024-06-12 10:00:00+00:00,accepted_breakout,11.440635778754698,0.5263692559813605,0.0,0.5168918918918952,0,1,box_too_narrow_for_visible_structure,,,3128,16256,16260,2024-06-12 06:00:00+00:00,16259.0,2024-06-12 02:00:00+00:00,16259.0,2024-06-12 02:00:00+00:00,16259.0,2024-06-12 02:00:00+00:00
203,12,16339,16343,16349.0,7,4,2318.595,2339.785,2329.1899999999996,21.190000000000055,2.287827997550388,0.7356920082090017,0.7356920082090017,0.6174267767485531,0.6174267767485531,2,2,1.0,1.0,0.0,0.0,0.5379896177442218,1.0570002876837261,1.2308277098666618,0,0.5081981470152188,1,0,1,0.7338367154317855,0,1,0.6666666666666667,0.75,0.6666666666666667,0.7873539205436647,0.7494098282126023,0.7159031334324313,0.7873539205436647,0.7141850065664053,0.7873539205436647,0.6402991095419589,0.25,1.0,1.0,0,0,0,,,0,,,,0,0,,0.2,0.3821563970646106,6.0,0.4,0.7999999999999999,0.4831100004710792,0.125,0.3245275001177698,2339.785,2318.595,2339.785,2318.595,2339.785,2318.595,2339.785,2318.595,2024-07-01 10:00:00+00:00,2024-07-02 02:00:00+00:00,16343,2024-07-02 02:00:00+00:00,2024-07-03 02:00:00+00:00,superseded,8.302634647507846,0.0,0.0,0.5273111857658291,1,1,box_too_narrow_for_visible_structure,,,3144,16339,16349,2024-07-03 02:00:00+00:00,16343.0,2024-07-02 02:00:00+00:00,16343.0,2024-07-02 02:00:00+00:00,16343.0,2024-07-02 02:00:00+00:00
204,16,16343,16349,16350.0,4,6,2318.595,2338.55,2328.5725,19.955000000000382,2.1034513060207245,0.6877388511648538,0.6877388511648538,0.5278838468228269,0.5278838468228269,2,3,1.0,0.8140271064942652,1.2349999999996726,0.13018102545401433,0.7421698822350347,0.5423330979441935,1.561118208076531,0,0.5826154450118551,1,0,1,0.7899440407583724,0,1,0.75,0.75,0.75,0.688989472597885,0.6988248791846228,0.6782264881989628,0.688989472597885,0.6728775922434503,0.688989472597885,0.6102852264500801,0.25,1.0,0.8140271064942652,0,0,0,,16350.0,1,16350.0,,1.0,1,1,1.0,0.2,0.37805847421294375,1.0,0.65,0.8690476190476191,0.4730996101321906,0.0625,0.23634037872352384,2338.55,2318.595,2338.55,2318.595,2338.55,2318.595,2338.55,2318.595,2024-07-02 02:00:00+00:00,2024-07-03 02:00:00+00:00,16349,2024-07-03 02:00:00+00:00,2024-07-03 06:00:00+00:00,accepted_breakout,12.586457278198129,0.21393411804315815,0.0,0.43399304045237874,1,1,box_too_narrow_for_visible_structure,,,3146,16343,16349,2024-07-03 02:00:00+00:00,16349.0,2024-07-03 02:00:00+00:00,16349.0,2024-07-03 02:00:00+00:00,16349.0,2024-07-03 02:00:00+00:00
205,8,16414,16417,16419.0,4,3,2451.54,2483.74,2467.64,32.19999999999982,2.488125319733608,0.6702541830766557,0.6702541830766557,0.5874858096247829,0.5874858096247829,2,2,0.75,1.0,0.0,0.0,0.4225155279503135,1.43685373665982,1.051271583073788,2,0.5436783158442893,0,0,0,0.8958592132505316,0,1,0.375,0.5,0.375,0.7064150193964238,0.6974672204356965,0.6416094978838988,0.7064150193964238,0.6795120193559252,0.7064150193964238,0.7194066601404355,0.25,0.75,1.0,0,0,0,,16419.0,-1,,16419.0,2.0,-1,-1,2.0,0.2,0.45988576829596756,2.0,0.5666666666666667,0.7000000000000001,0.5279246179999472,0.125,0.32239782116665344,2483.74,2451.54,2483.74,2451.54,2483.74,2451.54,2483.74,2451.54,2024-07-17 22:00:00+00:00,2024-07-18 10:00:00+00:00,16417,2024-07-18 10:00:00+00:00,2024-07-18 18:00:00+00:00,accepted_breakout,0.0,12.445112693646566,0.0,0.509775983535183,1,1,box_too_narrow_for_visible_structure,,,3156,16414,16417,2024-07-18 10:00:00+00:00,16417.0,2024-07-18 10:00:00+00:00,16417.0,2024-07-18 10:00:00+00:00,16417.0,2024-07-18 10:00:00+00:00
206,8,16498,16501,16508.0,4,3,2379.05,2416.36,2397.705,37.309999999999945,1.9502758776331552,0.6553253537070073,0.6553253537070073,0.550844453129398,0.550844453129398,2,3,0.875,0.8457970024385428,2.0650000000000546,0.10794209829302005,0.5652640042883871,0.8478551255751896,1.1024207520579659,2,0.4351972265661723,0,1,-1,0.8742070937192771,0,1,0.25,0.75,0.25,0.6646113987659332,0.6775495681473344,0.6351712463677044,0.6646113987659332,0.668028944515545,0.6646113987659332,0.7147030935476469,0.25,0.875,0.8457970024385428,0,0,0,,16508.0,1,16508.0,,7.0,1,1,7.0,0.4,0.37229846984572124,7.0,0.2666666666666667,0.43333333333333335,0.6519761303140683,0.39583333333333337,0.5615356992451838,2416.36,2379.05,2416.36,2379.05,2416.36,2379.05,2416.36,2379.05,2024-08-06 22:00:00+00:00,2024-08-07 10:00:00+00:00,16501,2024-08-07 10:00:00+00:00,2024-08-08 14:00:00+00:00,accepted_breakout,5.845326874388188,0.0,0.0,0.7659618148224167,0,1,box_too_narrow_for_visible_structure,,,3164,16498,16501,2024-08-07 10:00:00+00:00,16501.0,2024-08-07 10:00:00+00:00,16501.0,2024-08-07 10:00:00+00:00,16501.0,2024-08-07 10:00:00+00:00
207,8,16558,16561,16567.0,4,3,2497.37,2531.765,2514.5675,34.39499999999998,2.6055933027981437,0.6428324310451201,0.6428324310451201,0.5245442208560771,0.5245442208560771,2,2,0.875,1.0,0.0,0.0,0.16761157144934818,2.1688657147582497,0.4367275880398942,1,0.5388320500561287,0,2,-1,0.6199544507438213,0,1,0.375,1.0,0.375,0.6889202091485066,0.6696431495725479,0.6129373829855388,0.6889202091485066,0.6334990604609104,0.6889202091485066,0.6023342371883786,0.25,0.875,1.0,1,1,2,2.0,16562.0,-1,,16562.0,1.0,-1,-1,6.0,0.4,0.49986867253129497,6.0,0.4166666666666667,0.5277777777777778,0.5470012879234339,0.41666666666666663,0.4936947664253029,2531.765,2497.37,2531.765,2497.37,2531.765,2497.37,2531.765,2497.37,2024-08-20 22:00:00+00:00,2024-08-21 10:00:00+00:00,16561,2024-08-21 10:00:00+00:00,2024-08-22 10:00:00+00:00,accepted_breakout,0.5641709312121613,10.17810414676772,0.0,0.5786020691395388,1,1,box_too_narrow_for_visible_structure,,,3174,16558,16561,2024-08-21 10:00:00+00:00,16561.0,2024-08-21 10:00:00+00:00,16561.0,2024-08-21 10:00:00+00:00,16561.0,2024-08-21 10:00:00+00:00
208,5,16759,16762,16766.0,4,3,2637.785,2659.67,2648.7275,21.88500000000022,1.6075226367728894,0.5898165674041516,0.5898165674041516,0.5034146799324841,0.5034146799324841,2,5,1.0,1.0,0.0,0.0,0.43614347726753383,0.9064121241844867,0.7011105125884027,0,0.4691321718664009,0,3,-1,0.7528748762470459,0,1,0.4,1.0,0.4,0.6626440403289918,0.6179262791015013,0.5545520139104033,0.6626440403289918,0.588893330600746,0.6626440403289918,0.5995100669799203,0.25,1.0,1.0,2,1,4,2.0,16763.0,-1,,16763.0,1.0,-1,-1,4.0,0.6,0.2023803055089553,4.0,0.4166666666666667,0.5595238095238095,0.40391918839039076,0.5,0.48074170185950243,2659.67,2637.785,2659.67,2637.785,2659.67,2637.785,2659.67,2637.785,2024-10-07 10:00:00+00:00,2024-10-07 22:00:00+00:00,16762,2024-10-07 22:00:00+00:00,2024-10-08 14:00:00+00:00,accepted_breakout,0.0,20.494268165415686,0.0,0.39914280503374516,1,1,box_too_narrow_for_visible_structure,,,3211,16759,16762,2024-10-07 22:00:00+00:00,16762.0,2024-10-07 22:00:00+00:00,16762.0,2024-10-07 22:00:00+00:00,16762.0,2024-10-07 22:00:00+00:00
209,5,16862,16865,16867.0,4,3,2770.985,2790.15,2780.5675,19.164999999999964,1.7629626605251585,0.6041941639184243,0.6041941639184243,0.49456164692427285,0.49456164692427285,4,2,0.8,0.9842305155034977,0.11999999999989086,0.011038639147551632,0.7404122097573744,0.45764358132598587,1.3053190791991727,2,0.6630487520472318,3,0,1,0.45221323593356044,0,1,1.0,0.4,0.4,0.6474127807984711,0.6312730197167631,0.5745329463470124,0.6474127807984711,0.6036239432232804,0.6474127807984711,0.6065077839888514,0.25,0.8,0.9842305155034977,0,0,0,,16867.0,-1,,16867.0,2.0,-1,-1,2.0,0.4,0.314090856526335,2.0,0.5666666666666667,0.7000000000000001,0.41595435779329964,0.125,0.2944052561149916,2790.15,2770.985,2790.15,2770.985,2790.15,2770.985,2790.15,2770.985,2024-10-30 14:00:00+00:00,2024-10-31 02:00:00+00:00,16865,2024-10-31 02:00:00+00:00,2024-10-31 10:00:00+00:00,accepted_breakout,0.0,22.309037440579793,0.0,0.32763484058466535,1,1,box_too_narrow_for_visible_structure,,,3232,16862,16865,2024-10-31 02:00:00+00:00,16865.0,2024-10-31 02:00:00+00:00,16865.0,2024-10-31 02:00:00+00:00,16865.0,2024-10-31 02:00:00+00:00
210,8,17092,17095,17102.0,4,3,2608.215,2633.35,2620.7825000000003,25.134999999999764,2.242866415592536,0.6925399663881724,0.6925399663881724,0.5665193676130161,0.5665193676130161,2,2,0.875,1.0,0.0,0.0,0.29580266560572965,1.5794205512626958,0.6634458643298405,1,0.6072598855379256,0,0,0,0.7177242888402678,0,1,0.25,0.625,0.25,0.6951911704002278,0.7186773572532161,0.6701603654196067,0.6951911704002278,0.6938389646716083,0.6951911704002278,0.6915193780123959,0.25,0.875,1.0,0,0,0,,17102.0,1,17102.0,,7.0,1,1,7.0,0.4,0.4805647276736634,7.0,0.2666666666666667,0.43333333333333335,0.7417564585398969,0.39583333333333337,0.5839807813016409,2633.35,2608.215,2633.35,2608.215,2633.35,2608.215,2633.35,2608.215,2024-12-23 19:00:00+00:00,2024-12-24 07:00:00+00:00,17095,2024-12-24 07:00:00+00:00,2024-12-26 15:00:00+00:00,accepted_breakout,2.590435150131319,0.0,0.13652161662289364,0.8122475359508806,1,1,box_not_visually_real,,,3268,17092,17095,2024-12-24 07:00:00+00:00,17095.0,2024-12-24 07:00:00+00:00,17095.0,2024-12-24 07:00:00+00:00,17095.0,2024-12-24 07:00:00+00:00
211,12,17107,17110,17113.0,4,3,2611.725,2639.16,2625.4425,27.434999999999945,2.8434598078102247,0.5969681791590622,0.5969681791590622,0.5577165287880305,0.5577165287880305,2,3,1.0,0.7653214717707142,1.5850000000000364,0.16427496976050002,0.44742117732823455,1.5712356729142583,1.2722241348959662,0,0.5228557800746138,0,2,-1,0.7021444626693517,0,1,0.6666666666666667,0.9166666666666666,0.6666666666666667,0.6702462194012883,0.616108592336787,0.5691657456510171,0.6702462194012883,0.6181453809245486,0.6702462194012883,0.7201782286471347,0.25,1.0,0.7653214717707142,1,0,0,0.0,17112.0,-1,,17112.0,2.0,-1,0,3.0,0.4,0.39304517804380384,3.0,0.4666666666666667,0.6666666666666666,0.40959106260059785,0.2708333333333333,0.3705227656501495,2639.16,2611.725,2639.16,2611.725,2639.16,2611.725,2639.16,2611.725,2024-12-27 11:00:00+00:00,2024-12-29 23:00:00+00:00,17110,2024-12-29 23:00:00+00:00,2024-12-30 11:00:00+00:00,accepted_breakout,0.29717318236002865,5.484515714681284,0.0,0.6503496503496499,1,1,box_too_narrow_for_visible_structure,,,3277,17107,17111,2024-12-30 03:00:00+00:00,17110.0,2024-12-29 23:00:00+00:00,17110.0,2024-12-29 23:00:00+00:00,17110.0,2024-12-29 23:00:00+00:00
212,16,17340,17343,17354.0,4,3,2916.805,2954.965,2935.885,38.16000000000031,2.598140357217417,0.6478886568294304,0.6478886568294304,0.5622993481229054,0.5622993481229054,2,2,0.9375,1.0,0.0,0.0,0.5023584905660355,1.2929424890869747,1.305197868130442,0,0.4232122608546621,0,0,0,0.9297693920335399,0,1,0.5,0.8125,0.5,0.7347918135483187,0.6727106816126037,0.6131336509365427,0.7347918135483187,0.6360876934642616,0.7347918135483187,0.6087498022230153,0.25,0.9375,1.0,1,1,2,2.0,17347.0,1,17347.0,17354.0,4.0,1,-1,11.0,0.2,0.36679732995574127,11.0,0.2666666666666667,0.2380952380952381,0.5901012133556249,0.6458333333333333,0.6726145890531919,2954.965,2916.805,2954.965,2916.805,2954.965,2916.805,2954.965,2916.805,2025-02-21 07:00:00+00:00,2025-02-21 19:00:00+00:00,17343,2025-02-21 19:00:00+00:00,2025-02-25 15:00:00+00:00,accepted_breakout,0.5099801464994294,10.96938428319678,0.0,0.5613002868279803,1,1,box_too_narrow_for_visible_structure,,,3304,17340,17345,2025-02-24 03:00:00+00:00,17343.0,2025-02-21 19:00:00+00:00,17343.0,2025-02-21 19:00:00+00:00,17343.0,2025-02-21 19:00:00+00:00
