range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,birth_timestamp,confirm_timestamp,active_start_idx,active_start_timestamp,end_timestamp,range_state,geometry_upper_edge_miss_atr,geometry_lower_edge_miss_atr,geometry_chart_fit_score,geometry_visible_width_ratio,geometry_upper_swing_confluence,geometry_lower_swing_confluence,geometry_review_bucket_suggested,geometry_review_bucket_manual,geometry_review_notes,candidate_lineage_id,candidate_birth_idx,last_idx,last_timestamp,maturity_pass_idx,maturity_pass_timestamp,viability_pass_idx,viability_pass_timestamp,range_confirm_idx,range_confirm_timestamp
180,16,13105,13108,13111,4,3,1896.525,1925.795,1911.16,29.269999999999982,2.8598729825863223,0.6392941077579575,0.6392941077579575,0.6010008126503726,0.6010008126503726,2,2,0.9375,1.0,0.0,0.0,0.46976426375128144,1.5164068564994773,1.3434661260868452,0.0,0.4486297110024996,0,1,-1,0.7416011843753498,0,1,0.75,0.625,0.625,0.7130523684368774,0.6677571472102611,0.6035838329093951,0.7130523684368774,0.6473892170207278,0.7130523684368774,0.7380941411261296,0.25,0.9375,1.0,0,0,0,,13111.0,1,13111.0,,3.0,1,1,3.0,0.2,0.4754094537515718,3,0.4166666666666667,0.5833333333333334,0.4981013495026304,0.1875,0.3901503373756576,2023-01-18 18:00:00+00:00,2023-01-19 06:00:00+00:00,13108,2023-01-19 06:00:00+00:00,2023-01-19 18:00:00+00:00,accepted_breakout,3.2553893325641545,1.5245432320063879,0.0,0.8553477498538854,1,1,box_not_visually_real,,,2469,13105,13110,2023-01-19 14:00:00+00:00,13108.0,2023-01-19 06:00:00+00:00,13108.0,2023-01-19 06:00:00+00:00,13108.0,2023-01-19 06:00:00+00:00
181,12,13189,13197,13199,4,8,1864.98,1886.43,1875.705,21.450000000000045,2.1625566387005017,0.7355712534628935,0.7355712534628935,0.6083630985393645,0.6083630985393645,2,3,0.9166666666666666,1.0,0.0,0.0,0.657575757575757,0.7405118187065366,1.422044819993965,0.0,0.5516585434767273,0,0,0,0.8585858585858568,0,1,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.7150481134132464,0.7551902335368359,0.7223750126087254,0.7150481134132464,0.74129284141224,0.7150481134132464,0.7513337147700773,0.25,0.9166666666666666,1.0,0,0,0,,13199.0,1,13199.0,,2.0,1,1,2.0,0.2,0.5516585434767273,2,0.5,0.7666666666666666,0.5261326869295837,0.125,0.3219498383990626,2023-02-07 18:00:00+00:00,2023-02-09 02:00:00+00:00,13197,2023-02-09 02:00:00+00:00,2023-02-09 10:00:00+00:00,accepted_breakout,1.752555254357364,2.8022387444342036,0.0,0.6853035143769992,1,1,box_too_narrow_for_visible_structure,,,2488,13189,13198,2023-02-09 06:00:00+00:00,13197.0,2023-02-09 02:00:00+00:00,13197.0,2023-02-09 02:00:00+00:00,13197.0,2023-02-09 02:00:00+00:00
182,12,13248,13251,13255,4,3,1830.23,1847.52,1838.875,17.289999999999964,2.412071302141731,0.6635880427854954,0.6635880427854954,0.5766407405180666,0.5766407405180666,3,2,0.9166666666666666,1.0,0.0,0.0,0.39097744360902287,1.46900583062767,0.943065471514061,0.0,0.5804201075273487,0,1,-1,0.6716791979949829,0,1,0.25,0.6666666666666667,0.25,0.7065542362523591,0.6883483937401446,0.635914757028892,0.7065542362523591,0.6684155583198531,0.7065542362523591,0.6935514900611924,0.25,0.9166666666666666,1.0,0,0,0,,13255.0,-1,,13255.0,4.0,-1,-1,4.0,0.4,0.5660486023975695,4,0.2666666666666667,0.4761904761904762,0.5758837239471031,0.25,0.4828995024153472,2023-02-21 14:00:00+00:00,2023-02-22 02:00:00+00:00,13251,2023-02-22 02:00:00+00:00,2023-02-22 18:00:00+00:00,accepted_breakout,0.607361813350672,2.955965685454334,0.0,0.7532128076671682,1,1,box_too_narrow_for_visible_structure,,,2509,13248,13251,2023-02-22 02:00:00+00:00,13251.0,2023-02-22 02:00:00+00:00,13251.0,2023-02-22 02:00:00+00:00,13251.0,2023-02-22 02:00:00+00:00
184,12,13404,13407,13410,4,3,1949.175,1975.315,1962.245,26.1400000000001,2.6749798632226733,0.6684271530117278,0.6684271530117278,0.6031154214947153,0.6031154214947153,2,2,0.8333333333333334,1.0,0.0,0.0,0.4473986228003019,1.4781975563983094,1.1967823068243642,0.0,0.47438312564503476,0,0,0,0.9963019637847521,0,1,0.41666666666666663,0.16666666666666663,0.16666666666666663,0.6897148604122559,0.6983162385398552,0.6399142879840164,0.6897148604122559,0.6705005464056321,0.6897148604122559,0.7907361339008548,0.25,0.8333333333333334,1.0,1,0,2,2.0,13409.0,1,13409.0,,2.0,1,1,3.0,0.0,0.4640244923310387,3,0.4666666666666667,0.6666666666666666,0.4919910519443577,0.2708333333333333,0.3911227629860894,2023-03-29 13:00:00+00:00,2023-03-30 01:00:00+00:00,13407,2023-03-30 01:00:00+00:00,2023-03-30 13:00:00+00:00,accepted_breakout,3.355165443820316,2.3121669381647556,0.0,0.9035603180089887,0,0,box_not_visually_real,,,2534,13404,13407,2023-03-30 01:00:00+00:00,13407.0,2023-03-30 01:00:00+00:00,13407.0,2023-03-30 01:00:00+00:00,13407.0,2023-03-30 01:00:00+00:00
186,12,13536,13539,13542,4,3,1976.1,2006.01,1991.0549999999998,29.910000000000082,2.929321788498508,0.5711480915453169,0.5711480915453169,0.514317866115487,0.514317866115487,2,3,0.8333333333333334,1.0,0.0,0.0,0.20461384152457712,2.3299420042921835,0.5993797842063245,0.0,0.7863446575098069,0,3,-1,0.41413128273710753,0,1,0.75,0.6666666666666667,0.6666666666666667,0.6770381682239937,0.5978501658642402,0.5317759368488328,0.6770381682239937,0.571736640640096,0.6770381682239937,0.599430997774334,0.25,0.8333333333333334,1.0,0,0,0,,13542.0,1,13542.0,,3.0,1,1,3.0,0.6,0.20183821273248276,3,0.4166666666666667,0.5833333333333334,0.43474580990413314,0.1875,0.37431145247603326,2023-05-01 13:00:00+00:00,2023-05-02 01:00:00+00:00,13539,2023-05-02 01:00:00+00:00,2023-05-02 13:00:00+00:00,accepted_breakout,4.571023932083424,0.3243071497744159,0.0,0.7062573789846514,1,1,box_too_narrow_for_visible_structure,,,2555,13536,13541,2023-05-02 09:00:00+00:00,13539.0,2023-05-02 01:00:00+00:00,13539.0,2023-05-02 01:00:00+00:00,13539.0,2023-05-02 01:00:00+00:00
187,12,13578,13581,13584,4,3,2021.44,2048.2,2034.82,26.759999999999764,2.6319621968316635,0.6212705299891665,0.6212705299891665,0.5750190816101876,0.5750190816101876,2,3,1.0,0.7217977178236821,1.9800000000000182,0.19474159752342254,0.3593049327354295,1.6862851967368693,0.9456770000947942,0.0,0.5056606808904253,0,0,0,0.788116591928258,0,1,0.75,0.75,0.75,0.6707186209163802,0.6387901748344302,0.5986423337707909,0.6707186209163802,0.6474123044535709,0.6707186209163802,0.7621965050574123,0.25,1.0,0.7217977178236821,0,0,0,,13584.0,-1,,13584.0,3.0,-1,-1,3.0,0.2,0.21488184711134198,3,0.4166666666666667,0.5833333333333334,0.4919303467631417,0.1875,0.3886075866907854,2023-05-10 13:00:00+00:00,2023-05-11 01:00:00+00:00,13581,2023-05-11 01:00:00+00:00,2023-05-11 13:00:00+00:00,accepted_breakout,0.0,3.915329791744405,0.0,0.7219749089437445,1,1,box_too_narrow_for_visible_structure,,,2565,13578,13583,2023-05-11 09:00:00+00:00,13581.0,2023-05-11 01:00:00+00:00,13581.0,2023-05-11 01:00:00+00:00,13581.0,2023-05-11 01:00:00+00:00
188,5,13943,13947,13949,5,4,1929.49,1938.75,1934.12,9.259999999999991,1.3419172416185674,0.6298677719290988,0.6298677719290988,0.5420740784524916,0.5420740784524916,3,2,1.0,0.9741222377040542,0.125,0.018114433607162105,0.5464362850971869,0.6086449692006534,0.7332722724179142,2.0,0.4425266713004253,2,0,1,0.7804175665946673,0,1,1.0,0.4,0.4,0.7073857650523613,0.6496157289207775,0.6008766091563669,0.7073857650523613,0.6222989928977787,0.7073857650523613,0.6105102883346041,0.25,1.0,0.9741222377040542,0,0,0,,13949.0,0,,,2.0,0,0,,0.4,0.33600450624856154,2,0.4,0.7222222222222222,0.3683174182599809,0.125,0.3113849101205508,2023-08-03 09:00:00+00:00,2023-08-04 01:00:00+00:00,13947,2023-08-04 01:00:00+00:00,2023-08-04 09:00:00+00:00,invalidated,6.31186464955458,4.411598432746571,0.0,0.3915433403805478,0,1,box_too_narrow_for_visible_structure,,,2624,13943,13947,2023-08-04 01:00:00+00:00,13947.0,2023-08-04 01:00:00+00:00,13947.0,2023-08-04 01:00:00+00:00,13947.0,2023-08-04 01:00:00+00:00
190,12,14016,14019,14020,4,3,1884.81,1898.785,1891.7975000000001,13.975000000000136,2.2658282804548313,0.685124891024796,0.685124891024796,0.6256237775975974,0.6256237775975974,2,2,1.0,1.0,0.0,0.0,0.6561717352415015,0.7790558059095172,1.4867724745453141,0.0,0.6348005798752545,1,0,1,0.573166368515216,0,1,0.75,0.75,0.75,0.7730447844162305,0.7057530002407034,0.6537300963408041,0.7730447844162305,0.6802259827674468,0.7730447844162305,0.6821637206742189,0.25,1.0,1.0,0,0,0,,14020.0,1,14020.0,,1.0,1,1,1.0,0.4,0.4827367551947109,1,0.7166666666666667,0.8333333333333334,0.5290073819638145,0.0625,0.24412684549095362,2023-08-21 13:00:00+00:00,2023-08-22 01:00:00+00:00,14019,2023-08-22 01:00:00+00:00,2023-08-22 05:00:00+00:00,accepted_breakout,2.520049753661655,0.20742966448705538,0.09084019395042986,0.7272963830340982,1,1,box_too_narrow_for_visible_structure,,,2635,14016,14019,2023-08-22 01:00:00+00:00,14019.0,2023-08-22 01:00:00+00:00,14019.0,2023-08-22 01:00:00+00:00,14019.0,2023-08-22 01:00:00+00:00
191,8,14036,14039,14040,4,3,1911.76,1923.35,1917.5549999999998,11.589999999999918,1.9925275577173356,0.6629580640373444,0.6629580640373444,0.5688036559986838,0.5688036559986838,2,3,1.0,1.0,0.0,0.0,0.47238999137186777,1.0512774819190345,0.9412500757983009,2.0,0.4755746687898292,0,2,-1,0.6381938452689161,0,1,0.375,0.875,0.375,0.7238039582019625,0.6864255584039772,0.6335100257030339,0.7238039582019625,0.6565919666413351,0.7238039582019625,0.6430886649926529,0.25,1.0,1.0,0,0,0,,14040.0,-1,,14040.0,1.0,-1,-1,1.0,0.4,0.4598661411871403,1,0.7166666666666667,0.8333333333333334,0.4517681200738466,0.0625,0.22481703001846165,2023-08-24 21:00:00+00:00,2023-08-25 09:00:00+00:00,14039,2023-08-25 09:00:00+00:00,2023-08-25 13:00:00+00:00,accepted_breakout,0.0,4.015000931362224,0.0,0.5916283818274612,1,1,box_too_narrow_for_visible_structure,,,2637,14036,14039,2023-08-25 09:00:00+00:00,14039.0,2023-08-25 09:00:00+00:00,14039.0,2023-08-25 09:00:00+00:00,14039.0,2023-08-25 09:00:00+00:00
193,12,14094,14097,14103,7,3,1915.28,1929.18,1922.23,13.900000000000091,2.742708233681038,0.6459390814657582,0.6459390814657582,0.6213533354838892,0.6213533354838892,2,3,1.0,1.0,0.0,0.0,0.6661870503597073,0.9155515254877847,1.8271567081932532,0.0,0.42894777703017056,0,0,0,0.945083932853729,0,1,0.25,0.6666666666666667,0.25,0.7283702183563457,0.6718556988108136,0.6109801409934177,0.7283702183563457,0.6635921232018396,0.7283702183563457,0.7551225091868964,0.25,1.0,1.0,1,1,2,2.0,14100.0,1,14100.0,,3.0,1,0,,0.4,0.35537963873505923,6,0.3166666666666667,0.3611111111111111,0.4706330319844158,0.5,0.5571027024405484,2023-09-07 13:00:00+00:00,2023-09-08 01:00:00+00:00,14097,2023-09-08 01:00:00+00:00,2023-09-11 01:00:00+00:00,superseded,0.5687808790022997,0.34272693991167397,0.6961640603620087,0.9573002754821012,1,1,edge_partially_matches_chart,,,2650,14094,14097,2023-09-08 01:00:00+00:00,14097.0,2023-09-08 01:00:00+00:00,14097.0,2023-09-08 01:00:00+00:00,14097.0,2023-09-08 01:00:00+00:00
194,16,14098,14103,14109,7,5,1915.28,1929.7,1922.49,14.420000000000073,2.665491353282699,0.6725799480314026,0.6725799480314026,0.5288503778338182,0.5288503778338182,2,4,1.0,1.0,0.0,0.0,0.7801664355062374,0.5859644653194387,2.0795268879632602,0.0,0.3706061084062278,1,1,0,0.9116967175219569,0,1,0.8125,0.375,0.375,0.6699085585427813,0.6958182869883502,0.6534871656257462,0.6699085585427813,0.6695344024748837,0.6699085585427813,0.6490611071462252,0.25,1.0,1.0,2,2,4,2.0,14104.0,1,14104.0,,1.0,1,0,,0.0,0.3706061084062278,6,0.35,0.40151515151515155,0.5771490987276862,0.6666666666666666,0.6273175777122246,2023-09-08 05:00:00+00:00,2023-09-11 01:00:00+00:00,14103,2023-09-11 01:00:00+00:00,2023-09-12 01:00:00+00:00,superseded,0.3901719653748441,2.5586276960158703,0.017066779536428545,0.6472172351885139,1,1,box_too_narrow_for_visible_structure,,,2653,14098,14103,2023-09-11 01:00:00+00:00,14103.0,2023-09-11 01:00:00+00:00,14103.0,2023-09-11 01:00:00+00:00,14103.0,2023-09-11 01:00:00+00:00
195,12,14104,14109,14111,4,5,1916.47,1930.74,1923.605,14.269999999999982,2.8241375939303293,0.6838793396739349,0.6838793396739349,0.611132758121047,0.611132758121047,2,2,1.0,1.0,0.0,0.0,0.4057463209530463,1.67825415532791,1.1458834386024195,0.0,0.5756980658168095,0,0,0,0.7811259051623369,0,1,0.75,0.41666666666666663,0.41666666666666663,0.7282627933701332,0.7043993060684688,0.6595412153111349,0.7282627933701332,0.6919645927471255,0.7282627933701332,0.7319419209764204,0.25,1.0,1.0,0,0,0,,14111.0,-1,,14111.0,2.0,-1,-1,2.0,0.4,0.3550113955063214,2,0.5,0.7380952380952381,0.4633068729621162,0.125,0.31195767062148144,2023-09-11 05:00:00+00:00,2023-09-12 01:00:00+00:00,14109,2023-09-12 01:00:00+00:00,2023-09-12 09:00:00+00:00,accepted_breakout,0.0,3.1602567874814858,0.0,0.6152187971545601,1,1,box_too_narrow_for_visible_structure,,,2656,14104,14110,2023-09-12 05:00:00+00:00,14109.0,2023-09-12 01:00:00+00:00,14109.0,2023-09-12 01:00:00+00:00,14109.0,2023-09-12 01:00:00+00:00
196,8,14522,14525,14530,7,3,2015.645,2044.945,2030.295,29.299999999999955,2.902582239239919,0.6185354540698228,0.6185354540698228,0.544473967792035,0.544473967792035,2,2,1.0,1.0,0.0,0.0,0.35068259385665895,1.8846971707009947,1.0178850685389242,1.0,0.6427673589674867,0,2,-1,0.5740614334471054,0,1,0.25,0.625,0.25,0.674392225125878,0.6472350679674149,0.5854906950268766,0.674392225125878,0.6288753214471783,0.674392225125878,0.6789250812473082,0.25,1.0,1.0,0,0,0,,,0,,,,0,0,,0.8,0.6039323405048348,5,0.4666666666666667,0.7916666666666666,0.36488803091540023,0.10416666666666667,0.2760136743955168,2023-12-17 22:00:00+00:00,2023-12-18 10:00:00+00:00,14525,2023-12-18 10:00:00+00:00,2023-12-19 06:00:00+00:00,superseded,0.7183259002322091,0.0,0.7605580332559303,0.9335669906006042,1,1,edge_partially_matches_chart,,,2715,14522,14525,2023-12-18 10:00:00+00:00,14525.0,2023-12-18 10:00:00+00:00,14525.0,2023-12-18 10:00:00+00:00,14525.0,2023-12-18 10:00:00+00:00
197,5,14527,14530,14532,4,3,2020.385,2033.755,2027.0700000000002,13.370000000000118,1.4666800086108094,0.5933596485817547,0.5933596485817547,0.49940380696685316,0.49940380696685316,2,2,0.8,0.7523929465108503,1.5799999999999272,0.17332493744240476,0.44427823485415124,0.8150660032893277,0.6516140053214817,0.0,0.5147474027575999,0,1,-1,0.7748691099476467,0,1,0.4,0.8,0.4,0.6250347396107925,0.6154937556768859,0.5696989840571983,0.6250347396107925,0.6070776558720176,0.6250347396107925,0.6650027998919191,0.25,0.8,0.7523929465108503,0,0,0,,14532.0,1,14532.0,,2.0,1,1,2.0,0.2,0.1621028335130023,2,0.5666666666666667,0.7000000000000001,0.44231025806618124,0.125,0.30099423118321195,2023-12-18 18:00:00+00:00,2023-12-19 06:00:00+00:00,14530,2023-12-19 06:00:00+00:00,2023-12-19 14:00:00+00:00,accepted_breakout,9.051054028188128,1.0772629276487178,0.0,0.47369353410098003,1,0,box_too_narrow_for_visible_structure,,,2717,14527,14531,2023-12-19 10:00:00+00:00,14530.0,2023-12-19 06:00:00+00:00,14530.0,2023-12-19 06:00:00+00:00,14530.0,2023-12-19 06:00:00+00:00
198,12,14748,14751,14753,4,3,2020.25,2038.515,2029.3825000000002,18.2650000000001,2.6994337231908117,0.5918484871977521,0.5918484871977521,0.4894017386360167,0.4894017386360167,2,3,0.9166666666666666,0.9451055673982572,0.2599999999999909,0.038426102821219964,0.2001094990418808,2.1592513931463393,0.5401823300444724,0.0,0.7659504441148336,0,3,-1,0.4062414453873464,0,1,0.6666666666666667,0.75,0.6666666666666667,0.6403855128805407,0.6184628584040476,0.5617264912752179,0.6403855128805407,0.5934856972553565,0.6403855128805407,0.6070497869182514,0.25,0.9166666666666666,0.9451055673982572,0,0,0,,14753.0,-1,,14753.0,2.0,-1,-1,2.0,0.6,0.6444231438050148,2,0.5666666666666667,0.7000000000000001,0.4372883865658696,0.125,0.29973876330813404,2024-02-09 14:00:00+00:00,2024-02-12 02:00:00+00:00,14751,2024-02-12 02:00:00+00:00,2024-02-12 10:00:00+00:00,accepted_breakout,0.463060081550164,3.076571181819313,0.0,0.7213665086887828,1,1,box_too_narrow_for_visible_structure,,,2767,14748,14752,2024-02-12 06:00:00+00:00,14751.0,2024-02-12 02:00:00+00:00,14751.0,2024-02-12 02:00:00+00:00,14751.0,2024-02-12 02:00:00+00:00
199,12,14824,14829,14831,4,5,2024.555,2039.51,2032.0325,14.954999999999927,2.597899203326099,0.6944505549596147,0.6944505549596147,0.6022166310530552,0.6022166310530552,2,2,0.9166666666666666,1.0,0.0,0.0,0.746573052490807,0.6583776650354978,1.9395215382906015,0.0,0.643235959969503,2,0,1,0.5246851666109456,0,1,0.16666666666666663,0.6666666666666667,0.16666666666666663,0.7506261733521435,0.7116004494637177,0.6710565446333637,0.7506261733521435,0.6871580248114915,0.7506261733521435,0.6704761358632939,0.25,0.9166666666666666,1.0,0,0,0,,14831.0,1,14831.0,,2.0,1,1,2.0,0.4,0.6125343600175235,2,0.5,0.7380952380952381,0.506814255770622,0.125,0.3228345163236079,2024-02-28 06:00:00+00:00,2024-02-29 02:00:00+00:00,14829,2024-02-29 02:00:00+00:00,2024-02-29 10:00:00+00:00,accepted_breakout,4.320798892285247,0.0,0.0,0.5712375859434641,1,1,box_too_narrow_for_visible_structure,,,2773,14824,14829,2024-02-29 02:00:00+00:00,14829.0,2024-02-29 02:00:00+00:00,14829.0,2024-02-29 02:00:00+00:00,14829.0,2024-02-29 02:00:00+00:00
200,5,14874,14878,14879,4,4,2173.7,2185.75,2179.725,12.050000000000182,1.1784520698164238,0.5911571576854114,0.5911571576854114,0.5063630767223536,0.5063630767223536,3,2,1.0,0.8386351937595513,1.1550000000002,0.11295536436831409,0.34813278008299586,0.7681942745566714,0.41025779525975237,2.0,0.510674402988918,1,1,0,0.8611341632088672,0,1,0.6,1.0,0.6,0.6716055752669677,0.6071003453235482,0.5648931332563276,0.6716055752669677,0.5867837291327508,0.6716055752669677,0.5899316885040022,0.25,1.0,0.8386351937595513,0,0,0,,14879.0,-1,,14879.0,1.0,-1,-1,1.0,0.2,0.3905793633029763,1,0.65,0.85,0.2952151416313636,0.0625,0.19567878540784087,2024-03-11 13:00:00+00:00,2024-03-12 05:00:00+00:00,14878,2024-03-12 05:00:00+00:00,2024-03-12 09:00:00+00:00,accepted_breakout,0.0,19.512885240705625,0.0,0.34384362961906567,0,1,box_too_narrow_for_visible_structure,,,2779,14874,14878,2024-03-12 05:00:00+00:00,14878.0,2024-03-12 05:00:00+00:00,14878.0,2024-03-12 05:00:00+00:00,14878.0,2024-03-12 05:00:00+00:00
202,12,14910,14913,14917,4,3,2146.235,2163.625,2154.9300000000003,17.389999999999873,2.379439574450041,0.6630910815990669,0.6630910815990669,0.6135069418104815,0.6135069418104815,3,2,1.0,0.9843625099847341,0.07999999999992724,0.010946243010686115,0.6161587119033795,0.9133271512049783,1.4661124232450626,0.0,0.6093820320020121,0,0,0,0.730879815986224,0,1,0.5,0.5833333333333333,0.5,0.7417933743645011,0.685075431049236,0.6320318612184556,0.7417933743645011,0.669195941802577,0.7417933743645011,0.7117651244775017,0.25,1.0,0.9843625099847341,1,0,2,2.0,14916.0,1,14916.0,,3.0,1,1,4.0,0.0,0.5070288192833462,4,0.3166666666666667,0.5595238095238095,0.5404923895288383,0.3333333333333333,0.47655166881078104,2024-03-19 13:00:00+00:00,2024-03-20 01:00:00+00:00,14913,2024-03-20 01:00:00+00:00,2024-03-20 17:00:00+00:00,accepted_breakout,24.968064176931776,0.4055576827256607,0.0,0.2293136414584277,1,1,box_too_narrow_for_visible_structure,,,2786,14910,14915,2024-03-20 09:00:00+00:00,14913.0,2024-03-20 01:00:00+00:00,14913.0,2024-03-20 01:00:00+00:00,14913.0,2024-03-20 01:00:00+00:00
203,8,15265,15268,15269,4,3,2297.78,2319.965,2308.8725000000004,22.184999999999945,1.8393029872393234,0.6248143218412479,0.6248143218412479,0.5306604481978187,0.5306604481978187,4,2,0.875,1.0,0.0,0.0,0.6824430921793965,0.5840833691729186,1.2552196180664048,1.0,0.6623641252241411,2,0,1,0.6107730448501336,0,1,1.0,0.25,0.25,0.6630680040475839,0.6519685398768011,0.5958841895383695,0.6630680040475839,0.6325780067121943,0.6630680040475839,0.6671845747306302,0.25,0.875,1.0,0,0,0,,15269.0,1,15269.0,,1.0,1,1,1.0,0.8,0.43043680314628374,1,0.7166666666666667,0.8333333333333334,0.3889685231870494,0.0625,0.20911713079676233,2024-06-11 17:00:00+00:00,2024-06-12 05:00:00+00:00,15268,2024-06-12 05:00:00+00:00,2024-06-12 09:00:00+00:00,accepted_breakout,11.81697640399232,2.098621068295706,0.0,0.5537943085371936,1,1,box_too_narrow_for_visible_structure,,,2834,15265,15268,2024-06-12 05:00:00+00:00,15268.0,2024-06-12 05:00:00+00:00,15268.0,2024-06-12 05:00:00+00:00,15268.0,2024-06-12 05:00:00+00:00
204,12,15347,15351,15357,7,4,2318.595,2339.785,2329.1899999999996,21.190000000000055,2.249938499847624,0.7364923159118113,0.7364923159118113,0.6136926590161113,0.6136926590161113,3,2,1.0,1.0,0.0,0.0,0.4134025483718828,1.3198081903306054,0.9301303095170188,1.0,0.42479178363537445,0,0,0,0.8475696083057898,0,1,0.6666666666666667,0.75,0.6666666666666667,0.7544907067063376,0.7528083132156429,0.7199071356494686,0.7544907067063376,0.7268817254073194,0.7544907067063376,0.688977729306374,0.25,1.0,1.0,0,0,0,,,0,,,,0,0,,0.0,0.42479178363537445,6,0.4,0.7999999999999999,0.44039644233699543,0.125,0.3138491105842489,2024-07-01 09:00:00+00:00,2024-07-02 01:00:00+00:00,15351,2024-07-02 01:00:00+00:00,2024-07-03 01:00:00+00:00,superseded,7.309088671140964,0.0,0.0,0.5630397236614835,1,1,box_too_narrow_for_visible_structure,,,2856,15347,15357,2024-07-03 01:00:00+00:00,15351.0,2024-07-02 01:00:00+00:00,15351.0,2024-07-02 01:00:00+00:00,15351.0,2024-07-02 01:00:00+00:00
205,16,15351,15357,15358,4,6,2318.595,2339.785,2329.1899999999996,21.190000000000055,2.2444970689245403,0.7133425738550547,0.7133425738550547,0.5707788019593962,0.5707788019593962,2,3,1.0,1.0,0.0,0.0,0.7517697026899599,0.5571521747306523,1.687344894193888,0.0,0.5729627512242986,1,0,1,0.7882649048293005,0,1,0.375,0.75,0.375,0.738155572255677,0.7294829042440019,0.6958146165842396,0.738155572255677,0.6945356775776788,0.738155572255677,0.6220833462319105,0.25,1.0,1.0,0,0,0,,15358.0,1,15358.0,,1.0,1,1,1.0,0.2,0.3405846694584015,1,0.65,0.8690476190476191,0.4831095380273321,0.0625,0.23884286069730917,2024-07-02 01:00:00+00:00,2024-07-03 01:00:00+00:00,15357,2024-07-03 01:00:00+00:00,2024-07-03 05:00:00+00:00,accepted_breakout,11.24528089140882,0.200490348697979,0.0,0.460852544584603,1,1,box_too_narrow_for_visible_structure,,,2857,15351,15357,2024-07-03 01:00:00+00:00,15357.0,2024-07-03 01:00:00+00:00,15357.0,2024-07-03 01:00:00+00:00,15357.0,2024-07-03 01:00:00+00:00
206,8,15506,15509,15514,7,3,2379.05,2416.36,2397.705,37.309999999999945,1.9138595675509373,0.6479565486690335,0.6479565486690335,0.5763441946939941,0.5763441946939941,2,3,1.0,0.8486763408127734,2.0650000000000546,0.10592656143105858,0.6649691771642986,0.6412019457085701,1.272657621842367,2.0,0.46972025366296244,0,1,-1,0.9473778254266069,0,1,0.25,0.75,0.25,0.7033113278145762,0.6671528382604276,0.6229749007489758,0.7033113278145762,0.6558752161132795,0.7033113278145762,0.6991206025475909,0.25,1.0,0.8486763408127734,0,0,0,,,0,,,,0,0,,0.4,0.35708007141481224,5,0.4666666666666667,0.7916666666666666,0.3949729937597956,0.10416666666666667,0.2835349151066156,2024-08-06 21:00:00+00:00,2024-08-07 09:00:00+00:00,15509,2024-08-07 09:00:00+00:00,2024-08-08 05:00:00+00:00,superseded,4.195710143077688,0.0,0.0,0.8228936921041068,0,1,box_not_visually_real,,,2873,15506,15509,2024-08-07 09:00:00+00:00,15509.0,2024-08-07 09:00:00+00:00,15509.0,2024-08-07 09:00:00+00:00,15509.0,2024-08-07 09:00:00+00:00
