range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,strength_repair_v1,strength_repair_v2,strength_repair_v3,strength_repair_v4,contract_bucket,later_meaningful_interaction_flag,later_nontrivial_breach_reclaim_flag,later_useful_event_overlap_flag,interpretive_value_flag,source_family_confluence_score
158,12,11582,11586,11588,4,4,1828.44,1844.235,1836.3375,15.794999999999845,2.2621420319963526,0.6823812822807408,0.6823812822807408,0.5369231586990392,0.5369231586990392,7,2,1.0,0.9856781131243959,0.07000000000016371,0.010025320812922858,0.6036720481164892,0.8965501184107176,1.365591913585635,0.0,0.5569470051666716,3,0,1,0.5531286272026978,0,1,1.0,0.6666666666666667,0.6666666666666667,0.6896874394128903,0.7003308030043097,0.666134699731799,0.6896874394128903,0.6727535865002661,0.6896874394128903,0.6308369270291126,0.25,1.0,0.9856781131243959,0,0,0,,11588.0,1,11588.0,,2.0,1,1,2.0,0.6,0.5136094674556154,2,0.5,0.7222222222222222,0.43249405367591515,0.125,0.30742906897453437,0.2899516695731377,0.3500094455473649,0.40707879628189436,0.19000445198091695,unclassified,0,0,1,1,1.0
159,16,11752,11755,11756,4,3,1912.595,1950.775,1931.685,38.180000000000064,2.787318871997567,0.6319877773929692,0.6319877773929692,0.5663766403961725,0.5663766403961725,2,2,1.0,1.0,0.0,0.0,0.8965426925091661,0.2883685056152566,2.4989503663823105,1.0,0.6297871925902497,2,0,1,0.4262266457132926,0,1,1.0,0.3125,0.3125,0.7178694574907558,0.6564088592159715,0.5977329998460015,0.7178694574907558,0.6313130269904251,0.7178694574907558,0.6482814168281793,0.25,1.0,1.0,0,0,0,,11756.0,1,11756.0,,1.0,1,1,1.0,0.6,0.5917463554539285,1,0.7166666666666667,0.8333333333333334,0.42872072974405767,0.0625,0.2190551824360144,0.2094631874406028,0.2903025464368711,0.327552340783429,0.12463105954100555,strong_false_positive,0,0,0,0,0.5
160,8,11781,11784,11785,4,3,1970.765,2009.075,1989.92,38.309999999999945,1.8964134217066064,0.6663041202808955,0.6663041202808955,0.6040618036980845,0.6040618036980845,3,2,1.0,0.9664095023563076,0.4750000000001364,0.023513348350584655,0.48890629078569087,0.9692449699038294,0.9271684518027772,1.0,0.41367370280635557,0,0,0,0.9226485686939808,0,1,0.625,0.25,0.25,0.7192458112209161,0.6905156493359169,0.637495765324274,0.7192458112209161,0.6778227198035447,0.7192458112209161,0.7330907696973411,0.25,1.0,0.9664095023563076,0,0,0,,11785.0,-1,,11785.0,1.0,-1,-1,1.0,0.4,0.27209509094125933,1,0.7166666666666667,0.8333333333333334,0.4332846323794756,0.0625,0.2201961580948689,0.21040545986055775,0.2916471227161025,0.32866223522391314,0.12555041018625807,strong_false_positive,0,0,0,0,1.0
161,12,11786,11789,11793,4,3,1958.405,2009.075,1983.74,50.67000000000007,2.574161639828296,0.6623284053515868,0.6623284053515868,0.6224130431847092,0.6224130431847092,3,2,0.9166666666666666,1.0,0.0,0.0,0.37477797513321454,1.609422552787852,0.9647390870404439,1.0,0.4891217893372687,0,0,0,0.882047233734621,0,1,0.33333333333333337,0.75,0.33333333333333337,0.716860314419582,0.6888480353835601,0.6313268106738499,0.716860314419582,0.677109548145114,0.716860314419582,0.7804145165265016,0.25,0.9166666666666666,1.0,1,1,2,2.0,11791.0,-1,,11791.0,2.0,-1,-1,4.0,0.4,0.30292482160015144,4,0.3666666666666667,0.4761904761904762,0.5030458384945585,0.41666666666666663,0.5030233643855444,0.45625053278813477,0.6009317578994225,0.5584229396462279,0.37262940394691063,fragile_but_plausible,1,1,1,1,0.5
162,8,11880,11885,11906,4,5,1915.375,1936.775,1926.075,21.40000000000009,2.1532910172643405,0.7413890567411956,0.7413890567411956,0.629065761453734,0.629065761453734,2,2,1.0,1.0,0.0,0.0,0.6135514018691614,0.8321362949895319,1.3211547222748088,0.0,0.5955650420706348,2,0,1,0.549221183800624,0,1,0.625,0.375,0.375,0.769535610916595,0.7567067788300182,0.7240187215185208,0.769535610916595,0.7314440450166972,0.769535610916595,0.6957692243864082,0.25,1.0,1.0,4,3,8,2.0,11888.0,1,11888.0,11892.0,3.0,1,1,21.0,0.8,0.6045298497685399,21,0.25,0.14743589743589744,0.7410175033200654,0.875,0.8120171963428369,0.7329772226547784,1.0,0.7636051589028511,0.7078710436624691,durable_plausible,1,1,1,1,1.0
163,8,11896,11899,11906,4,3,1914.905,1933.965,1924.435,19.059999999999945,1.9151539209778552,0.6505339722120242,0.6505339722120242,0.5722882210588641,0.5722882210588641,2,2,1.0,0.9081323257813231,0.6399999999998727,0.06430737195307382,0.6636935991605524,0.6440785222176185,1.2710753987602368,0.0,0.4585962592310806,1,0,1,0.9324938789786534,0,1,1.0,0.5,0.5,0.7536087298077859,0.6689014487983095,0.6186133306642227,0.7536087298077859,0.6348049173002627,0.7536087298077859,0.5989950275762486,0.25,1.0,0.9081323257813231,3,2,6,2.0,11900.0,1,11900.0,,1.0,1,1,7.0,0.0,0.4585962592310806,7,0.4166666666666667,0.35000000000000003,0.6952219078803568,0.6875,0.6610971436367559,0.5756084006652047,0.9019127935821651,0.6709497231985107,0.5247197660770435,unclassified,1,1,1,1,1.0
165,12,11954,11958,11960,4,4,1936.535,1958.155,1947.345,21.61999999999989,2.2014852150537805,0.7249690889826936,0.7249690889826936,0.5437529819549639,0.5437529819549639,3,2,0.9166666666666666,1.0,0.0,0.0,0.33163737280295474,1.4713904420687967,0.7300947729849835,2.0,0.40868427065424834,1,0,1,0.8797409805735465,0,1,0.41666666666666663,0.6666666666666667,0.41666666666666663,0.7147914722709205,0.7433645444816119,0.7111453250374861,0.7147914722709205,0.7020424616721277,0.7147914722709205,0.6011925693224422,0.25,0.9166666666666666,1.0,1,0,0,0.0,11959.0,-1,,11959.0,1.0,-1,0,2.0,0.0,0.30867718929521115,2,0.55,0.8055555555555555,0.49138104838709357,0.20833333333333331,0.324650817652329,0.3119861842225274,0.39032874478216956,0.4300723120113072,0.22144232226562424,weak_false_positive,1,0,0,1,1.0
166,12,12038,12041,12044,4,3,1831.845,1865.305,1848.575,33.460000000000036,2.8904779950127573,0.6203410355193418,0.6203410355193418,0.5596092823879212,0.5596092823879212,3,2,0.9166666666666666,1.0,0.0,0.0,0.5750149432157797,1.228409954844036,1.6620680401687213,1.0,0.5277104206644748,1,0,1,0.7120940426379796,0,1,0.25,0.5,0.25,0.661251785403795,0.6508091133862932,0.5882021301295902,0.661251785403795,0.644367079093849,0.661251785403795,0.743812908437478,0.25,0.9166666666666666,1.0,0,0,0,,12044.0,-1,,12044.0,3.0,-1,-1,3.0,0.0,0.2684319609393466,3,0.4166666666666667,0.5833333333333334,0.4422157701898544,0.1875,0.37617894254746354,0.340267971282809,0.3926033463349975,0.4504773368875619,0.2416123075575142,unclassified,1,0,1,1,0.5
167,12,12108,12112,12123,4,4,1840.445,1861.88,1851.1625,21.435000000000173,2.690665928432114,0.6751863294731568,0.6751863294731568,0.5583360802044876,0.5583360802044876,3,2,1.0,1.0,0.0,0.0,0.45766270118964747,1.459248491626922,1.231417436805192,0.0,0.47203408891543835,1,0,1,0.9091050462638919,0,1,0.8333333333333334,0.33333333333333337,0.33333333333333337,0.7076755561735767,0.6955976177461273,0.6528425710517946,0.7076755561735767,0.6690333529413384,0.7076755561735767,0.6482863871108481,0.25,1.0,1.0,2,1,4,2.0,12114.0,1,12114.0,12122.0,2.0,1,-1,11.0,0.6,0.4352519747535868,11,0.3,0.4222222222222222,0.4806411676092089,0.6875,0.6163408474578577,0.570812260728494,0.8553784120985829,0.6533016355945828,0.511272814255435,fragile_but_plausible,1,1,1,1,0.5
168,12,12152,12155,12170,4,3,1836.805,1857.645,1847.225,20.839999999999918,2.807462573773057,0.654236215499183,0.654236215499183,0.6163325997319492,0.6163325997319492,2,2,1.0,1.0,0.0,0.0,0.5052783109404997,1.3889126264683387,1.4185499473047183,1.0,0.4845147441494373,1,0,1,0.7549584133077414,0,1,0.16666666666666663,0.5,0.16666666666666663,0.7265259637213894,0.6803170712834886,0.6207619369248133,0.7265259637213894,0.6681397344150131,0.7265259637213894,0.7472139802019576,0.25,1.0,1.0,2,1,4,2.0,12158.0,1,12158.0,12169.0,3.0,1,1,15.0,0.2,0.38751515062205233,15,0.3166666666666667,0.3055555555555555,0.5081802742744121,0.75,0.6651006241241586,0.598246277238462,0.8934584337887232,0.6799790770688778,0.5463121000490077,durable_plausible,1,1,0,1,1.0
169,5,12205,12209,12213,4,4,1835.275,1843.605,1839.44,8.329999999999927,0.9114263074849305,0.6134675687049778,0.6134675687049778,0.5128237404674832,0.5128237404674832,3,4,0.8,0.6436199655178125,2.2799999999999727,0.2494660241375312,0.3877551020408219,0.5580161066234218,0.35341020086150876,2.0,0.3990984148761424,1,2,-1,0.9083633453381359,0,1,1.0,0.8,0.8,0.6588262318841378,0.621923647498656,0.5991070764096226,0.6588262318841378,0.6145422844183985,0.6588262318841378,0.6306499742754355,0.5,0.8,0.6436199655178125,2,1,4,2.0,12210.0,-1,,12210.0,1.0,-1,-1,4.0,0.0,0.24599035292386962,4,0.25,0.5833333333333334,0.4248164144430727,0.5,0.5145374369441016,0.5009444301674384,0.7583250281343619,0.5865660481681045,0.41917625735450253,fragile_but_plausible,1,1,1,1,0.5
172,12,12218,12221,12237,4,3,1823.165,1847.76,1835.4625,24.595000000000027,2.7711706097170357,0.6498066349814828,0.6498066349814828,0.6411791329413475,0.6411791329413475,2,2,0.9166666666666666,1.0,0.0,0.0,0.4049603577963011,1.6489563680914312,1.1222142416256047,0.0,0.49366879037066264,0,0,0,0.9866504031984834,0,1,0.75,0.6666666666666667,0.6666666666666667,0.7330825436925567,0.6776149666067112,0.6131234910225194,0.7330825436925567,0.6443818866160671,0.7330825436925567,0.7910571564281397,0.25,0.9166666666666666,1.0,4,3,6,1.5,12225.0,-1,,12225.0,4.0,-1,0,16.0,0.2,0.31971737636600217,16,0.2666666666666667,0.05263157894736842,0.6401594981313393,0.9166666666666666,0.8170135587433612,0.7179479619497368,1.0,0.7586666666666666,0.6951717110768162,durable_plausible,1,1,0,1,1.0
173,8,12436,12440,12441,4,4,1784.78,1799.165,1791.9724999999999,14.384999999999991,1.7731118804881645,0.7142698670720591,0.7142698670720591,0.549323113171624,0.549323113171624,3,5,1.0,0.7614015990802426,1.3550000000000182,0.16701888064383014,0.856447688564473,0.25453430887786993,1.5185775716102945,0.0,0.2700027992798024,1,2,-1,0.9208666434943762,0,1,1.0,0.875,0.875,0.729902959885031,0.7202214742710421,0.7067692221748377,0.729902959885031,0.6883287650238329,0.729902959885031,0.5876624322274049,0.5,1.0,0.7614015990802426,0,0,0,,12441.0,1,12441.0,,1.0,1,1,1.0,0.6,0.2700027992798024,1,0.55,0.85,0.4804061308631085,0.0625,0.26197653271577714,0.26421971945372674,0.32908828536674234,0.38652267565859716,0.16238064248710854,strong_false_positive,0,0,1,1,1.0
174,8,12596,12600,12609,5,4,1659.6,1679.37,1669.485,19.769999999999982,2.2347785380736727,0.7509235567377552,0.7509235567377552,0.6334883178669444,0.6334883178669444,2,2,1.0,0.9200653677038273,0.49500000000011823,0.055954242607320855,0.4676277187658132,1.1897341483674821,1.0450443897061905,0.0,0.42437670711070524,2,0,1,0.6703759905580735,0,1,0.875,0.375,0.375,0.7719173317812377,0.7630199181486526,0.7374036091456443,0.7719173317812377,0.7403922783954828,0.7719173317812377,0.7011143373888205,0.25,1.0,0.9200653677038273,0,0,0,,12609.0,0,,,9.0,0,0,,0.6,0.42882173830615955,9,0.2,0.4358974358974359,0.7433118196012168,0.4375,0.6117734677208171,0.5878377324433635,0.7043849992033161,0.653125,0.5086022473308748,fragile_but_plausible,1,0,0,1,1.0
175,8,12711,12714,12727,4,3,1640.1,1671.675,1655.8874999999998,31.575000000000045,2.921833980439714,0.6284219350651639,0.6284219350651639,0.5735334926931127,0.5735334926931127,2,2,1.0,0.8942442174255566,0.7999999999999545,0.07402904780211038,0.48076009501187783,1.5171327983945841,1.40470118204513,0.0,0.5084752775411246,0,1,-1,0.6883082607548184,0,1,0.25,0.625,0.25,0.6752040868301867,0.6537613176450605,0.599651709415647,0.6752040868301867,0.6511726857689442,0.6752040868301867,0.7490373747233058,0.25,1.0,0.8942442174255566,1,0,2,2.0,12726.0,-1,,12726.0,12.0,-1,-1,13.0,0.6,0.47133275032300564,13,0.2666666666666667,0.3958333333333333,0.6111857729923627,0.625,0.6390464432480907,0.5886158860119767,0.8642502734978318,0.662774123935349,0.534341776657033,fragile_but_plausible,1,1,1,1,0.5
176,12,12948,12951,12955,4,3,1781.57,1806.05,1793.81,24.480000000000018,2.902012214184971,0.6462188320284187,0.6462188320284187,0.6109142995773736,0.6109142995773736,2,2,0.9166666666666666,0.96104908909532,0.2300000000000182,0.02726563763327597,0.2142565359477171,2.280237129895735,0.6217750842892363,0.0,0.4599552222168843,0,1,-1,0.8089596949891104,0,1,0.75,0.16666666666666663,0.16666666666666663,0.7019289463058465,0.6733107509836896,0.6145480018216026,0.7019289463058465,0.6581593332313291,0.7019289463058465,0.7838939700676018,0.25,0.9166666666666666,0.96104908909532,1,0,0,0.0,12954.0,-1,,12954.0,3.0,-1,0,4.0,0.2,0.40362434887489734,4,0.3166666666666667,0.5595238095238095,0.4899976511182748,0.3333333333333333,0.4639279842081402,0.4381757076995862,0.4853194109554016,0.5397967287570429,0.3432127389501173,fragile_but_plausible,1,1,1,1,0.5
177,12,12981,12985,12988,4,4,1774.215,1798.66,1786.4375,24.445000000000164,2.929929783634176,0.644541080088394,0.644541080088394,0.5126163946117959,0.5126163946117959,2,2,1.0,0.9554812994918708,0.2599999999999909,0.031163090355690492,0.5477602781754964,1.3250306303160477,1.6048991533181285,0.0,0.5334337615162994,1,0,1,0.7379832276539167,0,1,0.8333333333333334,0.25,0.25,0.6811055770915607,0.6654083658902409,0.6211622404943359,0.6811055770915607,0.6321695713645353,0.6811055770915607,0.587706644053523,0.25,1.0,0.9554812994918708,0,0,0,,12988.0,1,12988.0,,3.0,1,1,3.0,0.6,0.4705247076214891,3,0.35,0.6071428571428571,0.48462888776265844,0.1875,0.3953536505120932,0.37171066409972164,0.4149462815209756,0.48042677505362263,0.2667769457372967,unclassified,1,0,0,1,0.5
178,16,13073,13078,13079,4,5,1867.07,1886.555,1876.8125,19.485000000000127,2.3709550367918317,0.6730820728150646,0.6730820728150646,0.5187027099783648,0.5187027099783648,4,2,1.0,1.0,0.0,0.0,0.8806774441878352,0.28290841470572653,2.0880466220861056,0.0,0.7087001449764035,2,0,1,0.3914121974168234,0,1,1.0,0.75,0.75,0.6750744745980573,0.6932618998768041,0.6558122337979247,0.6750744745980573,0.6624175479893335,0.6750744745980573,0.6139394725972097,0.25,1.0,1.0,0,0,0,,13079.0,1,13079.0,,1.0,1,1,1.0,0.2,0.4047455228484552,1,0.65,0.8611111111111112,0.4254573647195196,0.0625,0.22601711895765766,0.22108403847569133,0.2916611640166387,0.33647488965936023,0.13312599385507018,strong_false_positive,0,0,0,0,1.0
180,16,13105,13108,13111,4,3,1896.525,1925.795,1911.16,29.269999999999982,2.8598729825863223,0.6392941077579575,0.6392941077579575,0.6010008126503726,0.6010008126503726,2,2,0.9375,1.0,0.0,0.0,0.46976426375128144,1.5164068564994773,1.3434661260868452,0.0,0.4486297110024996,0,1,-1,0.7416011843753498,0,1,0.75,0.625,0.625,0.7130523684368774,0.6677571472102611,0.6035838329093951,0.7130523684368774,0.6473892170207278,0.7130523684368774,0.7380941411261296,0.25,0.9375,1.0,0,0,0,,13111.0,1,13111.0,,3.0,1,1,3.0,0.2,0.4754094537515718,3,0.4166666666666667,0.5833333333333334,0.4981013495026304,0.1875,0.3901503373756576,0.3570054334434212,0.41430990013108343,0.4710575288110023,0.25593589796366895,unclassified,1,0,0,1,1.0
181,12,13189,13197,13199,4,8,1864.98,1886.43,1875.705,21.450000000000045,2.1625566387005017,0.7355712534628935,0.7355712534628935,0.6083630985393645,0.6083630985393645,2,3,0.9166666666666666,1.0,0.0,0.0,0.657575757575757,0.7405118187065366,1.422044819993965,0.0,0.5516585434767273,0,0,0,0.8585858585858568,0,1,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.7150481134132464,0.7551902335368359,0.7223750126087254,0.7150481134132464,0.74129284141224,0.7150481134132464,0.7513337147700773,0.25,0.9166666666666666,1.0,0,0,0,,13199.0,1,13199.0,,2.0,1,1,2.0,0.2,0.5516585434767273,2,0.5,0.7666666666666666,0.5261326869295837,0.125,0.3219498383990626,0.3092140745599388,0.3749646808150519,0.42766176280489687,0.21045054834296276,unclassified,0,0,1,1,1.0
182,12,13248,13251,13255,4,3,1830.23,1847.52,1838.875,17.289999999999964,2.412071302141731,0.6635880427854954,0.6635880427854954,0.5766407405180666,0.5766407405180666,3,2,0.9166666666666666,1.0,0.0,0.0,0.39097744360902287,1.46900583062767,0.943065471514061,0.0,0.5804201075273487,0,1,-1,0.6716791979949829,0,1,0.25,0.6666666666666667,0.25,0.7065542362523591,0.6883483937401446,0.635914757028892,0.7065542362523591,0.6684155583198531,0.7065542362523591,0.6935514900611924,0.25,0.9166666666666666,1.0,0,0,0,,13255.0,-1,,13255.0,4.0,-1,-1,4.0,0.4,0.5660486023975695,4,0.2666666666666667,0.4761904761904762,0.5758837239471031,0.25,0.4828995024153472,0.44981168928296983,0.48556229385906746,0.5492244523149173,0.34843969432221045,fragile_but_plausible,1,1,0,1,0.5
184,12,13404,13407,13410,4,3,1949.175,1975.315,1962.245,26.1400000000001,2.6749798632226733,0.6684271530117278,0.6684271530117278,0.6031154214947153,0.6031154214947153,2,2,0.8333333333333334,1.0,0.0,0.0,0.4473986228003019,1.4781975563983094,1.1967823068243642,0.0,0.47438312564503476,0,0,0,0.9963019637847521,0,1,0.41666666666666663,0.16666666666666663,0.16666666666666663,0.6897148604122559,0.6983162385398552,0.6399142879840164,0.6897148604122559,0.6705005464056321,0.6897148604122559,0.7907361339008548,0.25,0.8333333333333334,1.0,1,0,2,2.0,13409.0,1,13409.0,,2.0,1,1,3.0,0.0,0.4640244923310387,3,0.4666666666666667,0.6666666666666666,0.4919910519443577,0.2708333333333333,0.3911227629860894,0.36101185626329696,0.43115426847379595,0.4724763565401089,0.27192491758014753,unclassified,1,0,0,1,0.5
186,12,13536,13539,13542,4,3,1976.1,2006.01,1991.0549999999998,29.910000000000082,2.929321788498508,0.5711480915453169,0.5711480915453169,0.514317866115487,0.514317866115487,2,3,0.8333333333333334,1.0,0.0,0.0,0.20461384152457712,2.3299420042921835,0.5993797842063245,0.0,0.7863446575098069,0,3,-1,0.41413128273710753,0,1,0.75,0.6666666666666667,0.6666666666666667,0.6770381682239937,0.5978501658642402,0.5317759368488328,0.6770381682239937,0.571736640640096,0.6770381682239937,0.599430997774334,0.25,0.8333333333333334,1.0,0,0,0,,13542.0,1,13542.0,,3.0,1,1,3.0,0.6,0.20183821273248276,3,0.4166666666666667,0.5833333333333334,0.43474580990413314,0.1875,0.37431145247603326,0.34035856201795295,0.39310848241177554,0.4522685444643504,0.23969774117386658,unclassified,1,0,0,1,1.0
187,12,13578,13581,13584,4,3,2021.44,2048.2,2034.82,26.759999999999764,2.6319621968316635,0.6212705299891665,0.6212705299891665,0.5750190816101876,0.5750190816101876,2,3,1.0,0.7217977178236821,1.9800000000000182,0.19474159752342254,0.3593049327354295,1.6862851967368693,0.9456770000947942,0.0,0.5056606808904253,0,0,0,0.788116591928258,0,1,0.75,0.75,0.75,0.6707186209163802,0.6387901748344302,0.5986423337707909,0.6707186209163802,0.6474123044535709,0.6707186209163802,0.7621965050574123,0.25,1.0,0.7217977178236821,0,0,0,,13584.0,-1,,13584.0,3.0,-1,-1,3.0,0.2,0.21488184711134198,3,0.4166666666666667,0.5833333333333334,0.4919303467631417,0.1875,0.3886075866907854,0.3514043313998791,0.40642094419484887,0.4614622571809189,0.25435425710528226,unclassified,1,0,0,1,1.0
188,5,13943,13947,13949,5,4,1929.49,1938.75,1934.12,9.259999999999991,1.3419172416185674,0.6298677719290988,0.6298677719290988,0.5420740784524916,0.5420740784524916,3,2,1.0,0.9741222377040542,0.125,0.018114433607162105,0.5464362850971869,0.6086449692006534,0.7332722724179142,2.0,0.4425266713004253,2,0,1,0.7804175665946673,0,1,1.0,0.4,0.4,0.7073857650523613,0.6496157289207775,0.6008766091563669,0.7073857650523613,0.6222989928977787,0.7073857650523613,0.6105102883346041,0.25,1.0,0.9741222377040542,0,0,0,,13949.0,0,,,2.0,0,0,,0.4,0.33600450624856154,2,0.4,0.7222222222222222,0.3683174182599809,0.125,0.3113849101205508,0.3087128942944416,0.35161014593643697,0.4275121592080996,0.19292237242572607,unclassified,0,0,0,0,0.5
190,12,14016,14019,14020,4,3,1884.81,1898.785,1891.7975000000001,13.975000000000136,2.2658282804548313,0.685124891024796,0.685124891024796,0.6256237775975974,0.6256237775975974,2,2,1.0,1.0,0.0,0.0,0.6561717352415015,0.7790558059095172,1.4867724745453141,0.0,0.6348005798752545,1,0,1,0.573166368515216,0,1,0.75,0.75,0.75,0.7730447844162305,0.7057530002407034,0.6537300963408041,0.7730447844162305,0.6802259827674468,0.7730447844162305,0.6821637206742189,0.25,1.0,1.0,0,0,0,,14020.0,1,14020.0,,1.0,1,1,1.0,0.4,0.4827367551947109,1,0.7166666666666667,0.8333333333333334,0.5290073819638145,0.0625,0.24412684549095362,0.23240991055014248,0.32358782937299413,0.356927327693212,0.14483276097804829,strong_false_positive,0,0,0,0,1.0
191,8,14036,14039,14040,4,3,1911.76,1923.35,1917.5549999999998,11.589999999999918,1.9925275577173356,0.6629580640373444,0.6629580640373444,0.5688036559986838,0.5688036559986838,2,3,1.0,1.0,0.0,0.0,0.47238999137186777,1.0512774819190345,0.9412500757983009,2.0,0.4755746687898292,0,2,-1,0.6381938452689161,0,1,0.375,0.875,0.375,0.7238039582019625,0.6864255584039772,0.6335100257030339,0.7238039582019625,0.6565919666413351,0.7238039582019625,0.6430886649926529,0.25,1.0,1.0,0,0,0,,14040.0,-1,,14040.0,1.0,-1,-1,1.0,0.4,0.4598661411871403,1,0.7166666666666667,0.8333333333333334,0.4517681200738466,0.0625,0.22481703001846165,0.21413026003388308,0.2969401645070432,0.33295403243223054,0.12927371624595893,strong_false_positive,0,0,0,0,1.0
193,12,14094,14097,14103,7,3,1915.28,1929.18,1922.23,13.900000000000091,2.742708233681038,0.6459390814657582,0.6459390814657582,0.6213533354838892,0.6213533354838892,2,3,1.0,1.0,0.0,0.0,0.6661870503597073,0.9155515254877847,1.8271567081932532,0.0,0.42894777703017056,0,0,0,0.945083932853729,0,1,0.25,0.6666666666666667,0.25,0.7283702183563457,0.6718556988108136,0.6109801409934177,0.7283702183563457,0.6635921232018396,0.7283702183563457,0.7551225091868964,0.25,1.0,1.0,1,1,2,2.0,14100.0,1,14100.0,,3.0,1,0,,0.4,0.35537963873505923,6,0.3166666666666667,0.3611111111111111,0.4706330319844158,0.5,0.5571027024405484,0.5023963341570883,0.7812154784378988,0.5978335593954192,0.42241552537772625,fragile_but_plausible,1,1,0,1,0.5
194,16,14098,14103,14109,7,5,1915.28,1929.7,1922.49,14.420000000000073,2.665491353282699,0.6725799480314026,0.6725799480314026,0.5288503778338182,0.5288503778338182,2,4,1.0,1.0,0.0,0.0,0.7801664355062374,0.5859644653194387,2.0795268879632602,0.0,0.3706061084062278,1,1,0,0.9116967175219569,0,1,0.8125,0.375,0.375,0.6699085585427813,0.6958182869883502,0.6534871656257462,0.6699085585427813,0.6695344024748837,0.6699085585427813,0.6490611071462252,0.25,1.0,1.0,2,2,4,2.0,14104.0,1,14104.0,,1.0,1,0,,0.0,0.3706061084062278,6,0.35,0.40151515151515155,0.5771490987276862,0.6666666666666666,0.6273175777122246,0.5606580224061254,0.8589628402766338,0.6436978531383819,0.5097764258265166,fragile_but_plausible,1,1,0,1,1.0
195,12,14104,14109,14111,4,5,1916.47,1930.74,1923.605,14.269999999999982,2.8241375939303293,0.6838793396739349,0.6838793396739349,0.611132758121047,0.611132758121047,2,2,1.0,1.0,0.0,0.0,0.4057463209530463,1.67825415532791,1.1458834386024195,0.0,0.5756980658168095,0,0,0,0.7811259051623369,0,1,0.75,0.41666666666666663,0.41666666666666663,0.7282627933701332,0.7043993060684688,0.6595412153111349,0.7282627933701332,0.6919645927471255,0.7282627933701332,0.7319419209764204,0.25,1.0,1.0,0,0,0,,14111.0,-1,,14111.0,2.0,-1,-1,2.0,0.4,0.3550113955063214,2,0.5,0.7380952380952381,0.4633068729621162,0.125,0.31195767062148144,0.2992340297737402,0.3626939811647334,0.41985257092411654,0.19667274342057298,unclassified,0,0,0,0,1.0
196,8,14522,14525,14530,7,3,2015.645,2044.945,2030.295,29.299999999999955,2.902582239239919,0.6185354540698228,0.6185354540698228,0.544473967792035,0.544473967792035,2,2,1.0,1.0,0.0,0.0,0.35068259385665895,1.8846971707009947,1.0178850685389242,1.0,0.6427673589674867,0,2,-1,0.5740614334471054,0,1,0.25,0.625,0.25,0.674392225125878,0.6472350679674149,0.5854906950268766,0.674392225125878,0.6288753214471783,0.674392225125878,0.6789250812473082,0.25,1.0,1.0,0,0,0,,,0,,,,0,0,,0.8,0.6039323405048348,5,0.4666666666666667,0.7916666666666666,0.36488803091540023,0.10416666666666667,0.2760136743955168,0.27528098277448654,0.32403455731174297,0.3925428645121628,0.1680353467409988,strong_false_positive,0,0,0,0,1.0
197,5,14527,14530,14532,4,3,2020.385,2033.755,2027.0700000000002,13.370000000000118,1.4666800086108094,0.5933596485817547,0.5933596485817547,0.49940380696685316,0.49940380696685316,2,2,0.8,0.7523929465108503,1.5799999999999272,0.17332493744240476,0.44427823485415124,0.8150660032893277,0.6516140053214817,0.0,0.5147474027575999,0,1,-1,0.7748691099476467,0,1,0.4,0.8,0.4,0.6250347396107925,0.6154937556768859,0.5696989840571983,0.6250347396107925,0.6070776558720176,0.6250347396107925,0.6650027998919191,0.25,0.8,0.7523929465108503,0,0,0,,14532.0,1,14532.0,,2.0,1,1,2.0,0.2,0.1621028335130023,2,0.5666666666666667,0.7000000000000001,0.44231025806618124,0.125,0.30099423118321195,0.26717111159058393,0.33389278988020615,0.3776633946993448,0.18062256318882194,weak_false_positive,0,0,0,0,0.5
